"quadrat_id","species_ids"
"CBN-Pla-F3-20130808","[1394866]"
"CBN-Pla-A5-20130808","[1395807, 1395870, 1741880]"
"CBN-Pla-B5-20130808","[1395807]"
"CBN-Pla-A6-20130808","[1395807]"
"CBN-Pla-B3-20130808","[1395807]"
"CBN-Pla-B1-20130808","[1390793, 1395807]"
"CBN-Pla-C1-20130808","[1390793]"
"CBN-Pla-C2-20130808","[1390793, 1395807]"
"CBN-Pla-C3-20130808","[1390793, 1395807, 1396974]"
"CBN-Pla-D5-20130808","[1395807]"
"CBN-Pla-E4-20130808","[1396843]"
"CBN-Pla-E2-20130808","[1391120]"
"CBN-Pla-E3-20130808","[1396253]"
"CBN-Pla-D6-20130808","[1395807]"
"CBN-Pla-D3-20130808","[1388915]"
"CBN-Pla-E5-20130808","[1395807]"
"CBN-Pla-D2-20130808","[1395807]"
"CBN-Pla-E1-20130808","[1391120]"
"CBN-Pla-D1-20130808","[1390793, 1395807]"
"CBN-Pla-B2-20130808","[1395807, 1397528]"
"CBN-Pla-B4-20130808","[1395807]"
"CBN-Pla-B6-20130808","[1395807]"
"CBN-PdlC-D6-20130903","[1395807]"
"CBN-PdlC-E2-20130903","[1395807]"
"CBN-PdlC-A3-20130903","[1395807, 1412857]"
"CBN-PdlC-D3-20130903","[1647128]"
"CBN-PdlC-E1-20130903","[1392608, 1395807]"
"CBN-PdlC-D4-20130903","[1395807]"
"CBN-PdlC-D5-20130903","[1395807]"
"CBN-PdlC-C4-20130903","[1395870]"
"CBN-PdlC-D1-20130903","[1395807]"
"CBN-PdlC-F4-20130903","[1393200, 1395807]"
"CBN-PdlC-A2-20130903","[1412857]"
"CBN-PdlC-A4-20130903","[1395807, 1397475]"
"CBN-PdlC-A5-20130903","[1395807, 1397475]"
"CBN-PdlC-B2-20130903","[1392608]"
"CBN-PdlC-A6-20130903","[1391144, 1395807, 1397475]"
"CBN-PdlC-D2-20130903","[1360140, 1390793, 1412857]"
"CBN-PdlC-B3-20130903","[1392631]"
"CBN-PdlC-B1-20130903","[1392608, 1393200, 1395807, 1412857]"
"CBN-PdlC-C5-20130903","[1395807]"
"CBN-PdlC-E4-20130903","[1395807]"
"CBN-PdlC-A1-20130903","[1395807, 1412857]"
"CBN-PdlC-F5-20130903","[1390793, 1395807]"
"CBN-PdlC-B6-20130903","[1395807]"
"CBN-PdlC-F6-20130903","[1390793]"
"CBN-PdlC-E3-20130903","[1395807]"
"CBN-PdlC-B4-20130903","[1397475, 1741661]"
"CBN-PdlC-F3-20130903","[1664563]"
"CBN-PdlC-C1-20130903","[1395807]"
"CBN-PdlC-F1-20130903","[1395807]"
"CBN-PdlC-F2-20130903","[1388766, 1392299, 1395807]"
"CBN-PdlC-C3-20130903","[1395807, 1412857]"
"CBN-PdlC-B5-20130903","[1395807, 1397475]"
"CBN-PdlC-E6-20130903","[1395807]"
"CBN-PdlC-E5-20130903","[1392608, 1395807, 1400188]"
"CBN-PdlC-C6-20130903","[1392747, 1395807, 1396858]"
"CBN-PdlC-C2-20130903","[1395807]"
"CBN-Pla-D2-20130904","[1395807]"
"CBN-Pla-B2-20130904","[1395807, 1396858]"
"CBN-Pla-C3-20130904","[1392299, 1395807]"
"CBN-Pla-D3-20130904","[1388766]"
"CBN-Pla-E1-20130904","[1741624]"
"CBN-Pla-A2-20130904","[1395807]"
"CBN-Pla-D4-20130904","[1395807]"
"CBN-Pla-E4-20130904","[1396843]"
"CBN-Pla-D1-20130904","[1388766, 1395807]"
"CBN-Pla-B3-20130904","[1395807]"
"CBN-Pla-E5-20130904","[1396843]"
"CBN-Pla-C1-20130904","[1395807]"
"CBN-Pla-A3-20130904","[1388766, 1395807]"
"CBN-Pla-E6-20130904","[1395807]"
"CBN-Pla-F2-20130904","[1412857]"
"CBN-Pla-F5-20130904","[1396843]"
"CBN-Pla-C5-20130904","[1395807]"
"CBN-Pla-B5-20130904","[1395807, 1396858]"
"CBN-Pla-B4-20130904","[1395807]"
"CBN-Pla-C6-20130904","[1395807]"
"CBN-Pla-A1-20130904","[1395807]"
"CBN-Pla-A4-20130904","[1395807, 1741880]"
"CBN-Pla-B1-20130904","[1391881, 1395807]"
"CBN-Pla-F3-20130904","[1412857]"
"CBN-Pla-D5-20130904","[1395807, 1396974]"
"CBN-Pla-C4-20130904","[1395807]"
"CBN-Pla-B6-20130904","[1395807]"
"CBN-Pla-A5-20130904","[1395807, 1395870]"
"CBN-Pla-F1-20130904","[1395085]"
"CBN-Pla-D6-20130904","[1395807, 1397528]"
"CBN-Pla-C2-20130904","[1738847]"
"CBN-Pla-A6-20130904","[1395807]"
"CBN-Pla-E2-20130904","[1388766, 1412857]"
"CBN-Pla-F4-20130904","[1361141]"
"CBN-Pla-F6-20130904","[1390793]"
"CBN-Pla-E3-20130904","[1396253, 1412857]"
"CBN-PdlC-F6-20140630","[1390793]"
"CBN-PdlC-E2-20140630","[1394530]"
"CBN-PdlC-F2-20140630","[1390837]"
"CBN-PdlC-F1-20140630","[1388766, 1394598]"
"CBN-PdlC-F3-20140630","[1390793]"
"CBN-PdlC-B6-20140630","[1356418]"
"CBN-PdlC-E6-20140630","[1393200]"
"CBN-PdlC-E1-20140630","[1388766]"
"CBN-PdlC-F5-20140630","[1393947]"
"CBN-PdlC-E5-20140630","[1360299, 1390793, 1393200]"
"CBN-PdlC-A6-20140630","[1397475]"
"CBN-PdlC-E4-20140630","[1392608]"
"CBN-PdlC-B5-20140630","[1394360]"
"CBN-PdlC-E3-20140630","[1390837]"
"CBN-PdlC-F4-20140630","[1356359, 1360299, 1388766, 1392608, 1393200]"
"CBN-PdlC-C2-20140721","[1412857]"
"CBN-PdlC-A1-20140721","[1392608, 1412857]"
"CBN-PdlC-C3-20140721","[1356424, 1361347]"
"CBN-PdlC-D4-20140721","[1390899, 1395807, 1396253]"
"CBN-PdlC-E1-20140721","[1395807]"
"CBN-PdlC-F1-20140721","[1395807, 1396094, 1397528, 1741880]"
"CBN-PdlC-E2-20140721","[1389543, 1395807, 1396094]"
"CBN-PdlC-E3-20140721","[1395807]"
"CBN-PdlC-F6-20140721","[1388766, 1390793]"
"CBN-PdlC-E5-20140721","[1395807]"
"CBN-PdlC-F3-20140721","[1392608, 1395807]"
"CBN-PdlC-D6-20140721","[1396974]"
"CBN-PdlC-F2-20140721","[1395807, 1396974, 1397528]"
"CBN-PdlC-E6-20140721","[1390793, 1395807]"
"CBN-PdlC-F5-20140721","[1392608, 1395807, 1396253]"
"CBN-PdlC-A6-20140721","[1395807, 1397475, 1397500]"
"CBN-PdlC-E4-20140721","[1392608, 1395807, 1396253]"
"CBN-PdlC-B1-20140721","[1360299, 1392608, 1393200, 1395807]"
"CBN-PdlC-B4-20140721","[1397475]"
"CBN-PdlC-D3-20140721","[1390793]"
"CBN-PdlC-B3-20140721","[1395807]"
"CBN-PdlC-A3-20140721","[1400188]"
"CBN-PdlC-B2-20140721","[1360299, 1392608]"
"CBN-PdlC-D2-20140721","[1412857]"
"CBN-PdlC-C1-20140721","[1397500]"
"CBN-PdlC-B6-20140721","[1395807, 1397528]"
"CBN-PdlC-D1-20140721","[1395807, 1396253]"
"CBN-PdlC-B5-20140721","[1395807, 1397475]"
"CBN-PdlC-C6-20140721","[1359511]"
"CBN-PdlC-C5-20140721","[1359511]"
"CBN-PdlC-A2-20140721","[1394911]"
"CBN-PdlC-C4-20140721","[1395807]"
"CBN-PdlC-D5-20140721","[1390793, 1395807, 1400188]"
"CBN-PdlC-A5-20140721","[1361598, 1388766, 1395807, 1397475]"
"CBN-Pla-B1-20140722","[1722435]"
"CBN-Pla-F6-20140722","[1390837]"
"CBN-Pla-F3-20140722","[1412857]"
"CBN-Pla-B4-20140722","[1390837]"
"CBN-Pla-D1-20140722","[1390793]"
"CBN-Pla-B5-20140722","[1390904]"
"CBN-Pla-F4-20140722","[1390793]"
"CBN-Pla-B6-20140722","[1390793]"
"CBN-Pla-E2-20140722","[1396272]"
"CBN-Pla-D6-20140722","[1394910]"
"CBN-Pla-C3-20140722","[1390802]"
"CBN-Pla-B2-20140722","[1396733]"
"CBN-Pla-D3-20140722","[1390802]"
"CBN-Pla-A6-20140722","[1390793, 1390899]"
"CBN-Pla-E3-20140722","[1396253]"
"CBN-Pla-D5-20140722","[1390904]"
"CBN-Pla-F1-20140722","[1390837]"
"CBN-Pla-A5-20140722","[1390899]"
"CBN-Pla-C2-20140722","[1395862]"
"CBN-Pla-D4-20140722","[1390899]"
"CBN-Pla-E4-20140722","[1390899]"
"CBN-Pla-F2-20140722","[1390793]"
"CBN-Pla-B3-20140722","[1390793]"
"CBN-Pla-F5-20140722","[1609716]"
"CBN-Pla-E1-20140722","[1482204]"
"CBN-Pla-E5-20140722","[1390837]"
"CBN-Pla-A1-20140722","[1397475]"
"CBN-Pla-E6-20140722","[1361347]"
"CBN-Pla-A2-20140722","[1390793]"
"CBN-Pla-A3-20140722","[1356402]"
"CBN-Pla-A4-20140722","[1394530]"
"CBN-Pla-D2-20140722","[1390899]"
"CBN-Pla-C5-20140722","[1390899]"
"CBN-PdlC-F4-20140811","[1392608, 1393200, 1395807, 1397430]"
"CBN-PdlC-C4-20140811","[1395807]"
"CBN-PdlC-F2-20140811","[1392608, 1395807, 1412857]"
"CBN-PdlC-D5-20140811","[1359511, 1392608, 1395807]"
"CBN-PdlC-F3-20140811","[1390821, 1395807]"
"CBN-PdlC-C6-20140811","[1392747, 1395807]"
"CBN-PdlC-B6-20140811","[1395807]"
"CBN-PdlC-F1-20140811","[1395807]"
"CBN-PdlC-E3-20140811","[1395807]"
"CBN-PdlC-E5-20140811","[1393200, 1395807]"
"CBN-PdlC-C5-20140811","[1359511, 1395807]"
"CBN-PdlC-E4-20140811","[1395807]"
"CBN-PdlC-B5-20140811","[1395807, 1395949, 1397490]"
"CBN-PdlC-A1-20140811","[1412857, 1742053]"
"CBN-PdlC-F5-20140811","[1390793, 1395807]"
"CBN-PdlC-C2-20140811","[1392535, 1395807, 1412857]"
"CBN-PdlC-C1-20140811","[1392747, 1393200, 1395807]"
"CBN-PdlC-B4-20140811","[1395190, 1396843, 1397475, 1647677]"
"CBN-PdlC-D6-20140811","[1395807]"
"CBN-PdlC-D3-20140811","[1390793, 1395807, 1412857]"
"CBN-PdlC-D4-20140811","[1395807]"
"CBN-PdlC-A4-20140811","[1393200, 1395807, 1741661]"
"CBN-PdlC-E1-20140811","[1392608, 1394311, 1395807, 1396094, 1396253]"
"CBN-PdlC-B1-20140811","[1360299, 1392608, 1393200, 1395807]"
"CBN-PdlC-A3-20140811","[1392608, 1412857]"
"CBN-PdlC-D2-20140811","[1356882, 1412857]"
"CBN-PdlC-B2-20140811","[1392608, 1392612, 1395807]"
"CBN-PdlC-E2-20140811","[1390899, 1395807]"
"CBN-PdlC-B3-20140811","[1394911, 1395807]"
"CBN-PdlC-A5-20140811","[1391331, 1395807]"
"CBN-PdlC-E6-20140811","[1361367, 1390793, 1390899, 1395807, 1396843]"
"CBN-PdlC-C3-20140811","[1395807, 1412857]"
"CBN-PdlC-F6-20140811","[1390793]"
"CBN-PdlC-D1-20140811","[1395807, 1396253]"
"CBN-Pla-A5-20140812","[1395807, 1395870]"
"CBN-Pla-B2-20140812","[1395807]"
"CBN-Pla-A4-20140812","[1390899, 1395807, 1395870]"
"CBN-Pla-A6-20140812","[1395807]"
"CBN-Pla-A2-20140812","[1390899, 1395807]"
"CBN-Pla-A1-20140812","[1390793, 1395807, 1397475]"
"CBN-Pla-A3-20140812","[1395807]"
"CBN-Pla-B3-20140812","[1390793, 1395807]"
"CBN-Pla-B5-20140812","[1395807, 1397528]"
"CBN-Pla-B1-20140812","[1395807]"
"CBN-Pla-B4-20140812","[1395807]"
"CBN-Pla-B6-20140812","[1395807, 1397528]"
"CBN-PdlC-B2-20140901","[1360299, 1392608]"
"CBN-PdlC-B3-20140901","[1395807, 1412857]"
"CBN-PdlC-C4-20140901","[1395807]"
"CBN-PdlC-F4-20140901","[1392608, 1393200]"
"CBN-PdlC-D6-20140901","[1395807, 1396974]"
"CBN-PdlC-B6-20140901","[1394540, 1395807]"
"CBN-PdlC-A3-20140901","[1391331, 1392608, 1396733, 1412857]"
"CBN-PdlC-A6-20140901","[1397475, 1399738, 1418612]"
"CBN-PdlC-A2-20140901","[1412857]"
"CBN-PdlC-C1-20140901","[1392747, 1395807, 1738627]"
"CBN-PdlC-E1-20140901","[1392608, 1395807, 1396253]"
"CBN-PdlC-D5-20140901","[1395807, 1396858]"
"CBN-PdlC-C2-20140901","[1392109, 1412857]"
"CBN-PdlC-C6-20140901","[1395807, 1396253, 1396974]"
"CBN-PdlC-F3-20140901","[1395807, 1737699]"
"CBN-PdlC-E4-20140901","[1392608, 1395807, 1396733]"
"CBN-PdlC-D1-20140901","[1359511, 1395807, 1396253]"
"CBN-PdlC-F2-20140901","[1395807]"
"CBN-PdlC-E3-20140901","[1395807]"
"CBN-PdlC-E2-20140901","[1388766, 1395807, 1412857]"
"CBN-PdlC-A1-20140901","[1412857]"
"CBN-PdlC-A4-20140901","[1389329, 1391120, 1397500]"
"CBN-PdlC-F1-20140901","[1395807, 1412857]"
"CBN-PdlC-B1-20140901","[1358746, 1392608]"
"CBN-PdlC-D4-20140901","[1361367, 1395807]"
"CBN-PdlC-B5-20140901","[1394366, 1395807, 1396974, 1397475, 1741661]"
"CBN-PdlC-C5-20140901","[1359511, 1395807]"
"CBN-PdlC-D2-20140901","[1390793, 1412857]"
"CBN-PdlC-C3-20140901","[1395807]"
"CBN-PdlC-B4-20140901","[1397475, 1412857]"
"CBN-PdlC-D3-20140901","[1388766]"
"CBN-Pla-B2-20140902","[1395807]"
"CBN-Pla-B6-20140902","[1395807]"
"CBN-Pla-B1-20140902","[1356337]"
"CBN-Pla-C2-20140902","[1412857]"
"CBN-Pla-C6-20140902","[1390899, 1395807]"
"CBN-Pla-F6-20140902","[1392299]"
"CBN-Pla-E2-20140902","[1396253]"
"CBN-Pla-E4-20140902","[1396843]"
"CBN-Pla-D6-20140902","[1395807]"
"CBN-Pla-D3-20140902","[1395870]"
"CBN-Pla-A4-20140902","[1395807, 1396733]"
"CBN-Pla-F2-20140902","[1356882, 1390899, 1412857]"
"CBN-Pla-F5-20140902","[1400176]"
"CBN-Pla-C3-20140902","[1392299, 1395807]"
"CBN-Pla-A2-20140902","[1397528]"
"CBN-Pla-E6-20140902","[1391120, 1395807]"
"CBN-Pla-B3-20140902","[1395807]"
"CBN-Pla-B4-20140902","[1390899]"
"CBN-Pla-E3-20140902","[1361367]"
"CBN-Pla-D4-20140902","[1396974]"
"CBN-Pla-A1-20140902","[1395807]"
"CBN-Pla-D5-20140902","[1391120, 1395807]"
"CBN-Pla-D2-20140902","[1392299]"
"CBN-Pla-D1-20140902","[1395807]"
"CBN-Pla-C4-20140902","[1390793, 1395807]"
"CBN-Pla-F3-20140902","[1391207, 1394438, 1647128]"
"CBN-Pla-C5-20140902","[1395807]"
"CBN-Pla-A6-20140902","[1395807]"
"CBN-Pla-A5-20140902","[1395807, 1395870, 1741880]"
"CBN-Pla-B5-20140902","[1395807]"
"CBN-Pla-E1-20140902","[1412857]"
"CBN-Pla-A3-20140902","[1361367, 1395807]"
"CBN-Pla-F1-20140902","[1392299]"
"CBN-Pla-E5-20140902","[1395807]"
"CBN-PdlC-A5-20150701","[1395807, 1397475]"
"CBN-PdlC-D4-20150701","[1361367]"
"CBN-PdlC-B5-20150701","[1361801, 1395807, 1397475]"
"CBN-PdlC-D1-20150701","[1392699, 1396253]"
"CBN-PdlC-C6-20150701","[1420364]"
"CBN-PdlC-C2-20150701","[1390837]"
"CBN-PdlC-F2-20150701","[1395807, 1412857]"
"CBN-PdlC-F1-20150701","[1395807, 1396094]"
"CBN-PdlC-B6-20150701","[1392761, 1394911, 1395807]"
"CBN-PdlC-D3-20150701","[1388766]"
"CBN-PdlC-A6-20150701","[1397475]"
"CBN-PdlC-A4-20150701","[1400101]"
"CBN-PdlC-F3-20150701","[1395807]"
"CBN-PdlC-D6-20150701","[1395807]"
"CBN-PdlC-E3-20150701","[1395807, 1396858, 1397528]"
"CBN-PdlC-B3-20150701","[1360140, 1394911, 1395807]"
"CBN-PdlC-D5-20150701","[1737701]"
"CBN-PdlC-C4-20150701","[1393679]"
"CBN-PdlC-E4-20150701","[1360874, 1395807]"
"CBN-PdlC-F4-20150701","[1392608, 1393687, 1395807]"
"CBN-PdlC-A1-20150701","[1396253]"
"CBN-PdlC-E6-20150701","[1395807]"
"CBN-PdlC-B4-20150701","[1397475]"
"CBN-PdlC-C5-20150701","[1390793]"
"CBN-PdlC-B1-20150701","[1392608, 1396261]"
"CBN-PdlC-F6-20150701","[1396843]"
"CBN-PdlC-B2-20150701","[1362745, 1392608, 1396261]"
"CBN-PdlC-E1-20150701","[1392608, 1395807, 1396253, 1397528]"
"CBN-PdlC-C1-20150701","[1397500]"
"CBN-PdlC-F5-20150701","[1392608, 1395807, 1396843]"
"CBN-PdlC-A3-20150701","[1391120]"
"CBN-PdlC-C3-20150701","[1393679]"
"CBN-Pla-D2-20150702","[1390837]"
"CBN-Pla-D4-20150702","[1390793]"
"CBN-Pla-F5-20150702","[1391120]"
"CBN-Pla-E4-20150702","[1396843]"
"CBN-Pla-F6-20150702","[1361347]"
"CBN-Pla-B1-20150702","[1396094]"
"CBN-Pla-A1-20150702","[1390793, 1397475]"
"CBN-Pla-C5-20150702","[1390793]"
"CBN-Pla-E6-20150702","[1412857]"
"CBN-Pla-D6-20150702","[1360140]"
"CBN-Pla-A6-20150702","[1388766]"
"CBN-Pla-A4-20150702","[1361347]"
"CBN-Pla-A3-20150702","[1396974]"
"CBN-Pla-E2-20150702","[1396253]"
"CBN-Pla-D1-20150702","[1361347]"
"CBN-Pla-C4-20150702","[1390837]"
"CBN-Pla-F1-20150702","[1390904]"
"CBN-Pla-E1-20150702","[1361141]"
"CBN-Pla-B5-20150702","[1390899]"
"CBN-Pla-A5-20150702","[1390793]"
"CBN-Pla-C6-20150702","[1412857]"
"CBN-Pla-C3-20150702","[1390793]"
"CBN-Pla-B4-20150702","[1361347]"
"CBN-Pla-C1-20150702","[1360140]"
"CBN-Pla-D5-20150702","[1390837]"
"CBN-Pla-B6-20150702","[1392299]"
"CBN-Pla-D3-20150702","[1395807]"
"CBN-Pla-A2-20150702","[1390793]"
"CBN-Pla-F3-20150702","[1361281]"
"CBN-Pla-E5-20150702","[1390793]"
"CBN-Pla-E3-20150702","[1396253]"
"CBN-Pla-B2-20150702","[1390793]"
"CBN-Pla-F2-20150702","[1418612]"
"CBN-Pla-C2-20150702","[1390837]"
"CBN-PdlC-D4-20150720","[1392535, 1394540, 1395807, 1395870]"
"CBN-PdlC-B2-20150720","[1360140, 1392608]"
"CBN-PdlC-E6-20150720","[1395807, 1396843]"
"CBN-PdlC-F4-20150720","[1360874, 1396843]"
"CBN-PdlC-C4-20150720","[1392608, 1395807]"
"CBN-PdlC-E5-20150720","[1392608, 1395807]"
"CBN-PdlC-F3-20150720","[1388766, 1392608, 1395807, 1666930]"
"CBN-PdlC-D1-20150720","[1392535, 1395807, 1395870, 1396253]"
"CBN-PdlC-F5-20150720","[1392608, 1395807]"
"CBN-PdlC-B1-20150720","[1361367, 1392608, 1395807]"
"CBN-PdlC-A3-20150720","[1391092, 1392608, 1395807, 1396733]"
"CBN-PdlC-D2-20150720","[1396253, 1412857]"
"CBN-PdlC-A2-20150720","[1395807, 1396733]"
"CBN-PdlC-D3-20150720","[1390793, 1412857, 1647128]"
"CBN-PdlC-C6-20150720","[1394540, 1395807]"
"CBN-PdlC-F1-20150720","[1395807]"
"CBN-PdlC-C5-20150720","[1395807]"
"CBN-PdlC-E3-20150720","[1395807]"
"CBN-PdlC-D5-20150720","[1395807]"
"CBN-PdlC-D6-20150720","[1395807]"
"CBN-PdlC-C1-20150720","[1395807]"
"CBN-PdlC-E2-20150720","[1395807, 1396094]"
"CBN-PdlC-A1-20150720","[1392535, 1395807, 1396974, 1412857]"
"CBN-PdlC-F6-20150720","[1392608, 1394540, 1396843]"
"CBN-PdlC-E4-20150720","[1395807]"
"CBN-PdlC-C3-20150720","[1361347, 1393660, 1395807]"
"CBN-PdlC-B6-20150720","[1361801, 1395807]"
"CBN-PdlC-C2-20150720","[1359511, 1394540, 1395807, 1412857]"
"CBN-PdlC-E1-20150720","[1392608, 1395807]"
"CBN-PdlC-F2-20150720","[1395807, 1412857]"
"CBN-PdlC-B5-20150720","[1361801, 1395807, 1397475, 1400101]"
"CBN-Pla-E1-20150723","[1394911, 1396272]"
"CBN-Pla-F4-20150723","[1390793, 1394540]"
"CBN-Pla-B5-20150723","[1395807]"
"CBN-Pla-A1-20150723","[1395807, 1397475]"
"CBN-Pla-E3-20150723","[1396253, 1396843]"
"CBN-Pla-F6-20150723","[1390793]"
"CBN-Pla-C3-20150723","[1390793]"
"CBN-Pla-C6-20150723","[1395807]"
"CBN-Pla-A6-20150723","[1395807]"
"CBN-Pla-F1-20150723","[1647128]"
"CBN-Pla-C1-20150723","[1395870]"
"CBN-Pla-A5-20150723","[1395807, 1395870, 1741880]"
"CBN-Pla-B4-20150723","[1360874]"
"CBN-Pla-B6-20150723","[1395807]"
"CBN-Pla-D3-20150723","[1395870]"
"CBN-Pla-D1-20150723","[1395807]"
"CBN-Pla-B2-20150723","[1395807]"
"CBN-Pla-C5-20150723","[1395807]"
"CBN-Pla-F3-20150723","[1741624]"
"CBN-Pla-E5-20150723","[1392299]"
"CBN-Pla-A3-20150723","[1395807, 1397043]"
"CBN-Pla-C4-20150723","[1395807, 1395870]"
"CBN-Pla-A2-20150723","[1395807]"
"CBN-Pla-D4-20150723","[1395807]"
"CBN-Pla-D5-20150723","[1360874, 1395807]"
"CBN-Pla-C2-20150723","[1392299, 1395807, 1395870]"
"CBN-Pla-F5-20150723","[1394311]"
"CBN-Pla-B1-20150723","[1395807]"
"CBN-Pla-D6-20150723","[1390899, 1395807]"
"CBN-Pla-E2-20150723","[1400176, 1741624]"
"CBN-Pla-A4-20150723","[1395807, 1395870]"
"CBN-Pla-F2-20150723","[1412857, 1741624]"
"CBN-Pla-E6-20150723","[1395807]"
"CBN-Pla-D2-20150723","[1396843]"
"CBN-PdlC-B1-20150810","[1360299, 1392608, 1395807, 1412857]"
"CBN-PdlC-F1-20150810","[1395807]"
"CBN-PdlC-B3-20150810","[1390793, 1395807, 1396974, 1412857]"
"CBN-PdlC-E3-20150810","[1395807]"
"CBN-PdlC-F2-20150810","[1390793, 1395807, 1412857]"
"CBN-PdlC-A2-20150810","[1395807]"
"CBN-PdlC-E6-20150810","[1395807]"
"CBN-PdlC-A6-20150810","[1397475, 1741661]"
"CBN-PdlC-C5-20150810","[1395807]"
"CBN-PdlC-D6-20150810","[1395807]"
"CBN-PdlC-C2-20150810","[1395807, 1395862, 1412857]"
"CBN-PdlC-E2-20150810","[1395807]"
"CBN-PdlC-B4-20150810","[1397475]"
"CBN-PdlC-B5-20150810","[1361801, 1395807, 1397475]"
"CBN-PdlC-C6-20150810","[1395807]"
"CBN-PdlC-B6-20150810","[1395807, 1397475]"
"CBN-PdlC-F3-20150810","[1395807]"
"CBN-PdlC-E5-20150810","[1395807]"
"CBN-PdlC-C1-20150810","[1362482, 1395807]"
"CBN-PdlC-F5-20150810","[1390793, 1395807]"
"CBN-PdlC-E1-20150810","[1393679, 1400101]"
"CBN-PdlC-A4-20150810","[1390674, 1394366, 1397475]"
"CBN-PdlC-D5-20150810","[1395807]"
"CBN-PdlC-A3-20150810","[1395807, 1412857]"
"CBN-PdlC-D1-20150810","[1390793, 1395807, 1396253]"
"CBN-PdlC-F4-20150810","[1397430]"
"CBN-PdlC-B2-20150810","[1360299, 1392608, 1412857]"
"CBN-PdlC-D2-20150810","[1390793, 1396253, 1412857]"
"CBN-PdlC-F6-20150810","[1359511, 1390793, 1396843]"
"CBN-PdlC-E4-20150810","[1394366, 1395807]"
"CBN-Pla-D2-20150811","[1395807]"
"CBN-Pla-E3-20150811","[1396253]"
"CBN-Pla-E5-20150811","[1392299]"
