"quadrat_id","species_ids"
"CBN-Pla-B3-20130808","[1391120]"
"CBN-Pla-B1-20130808","[1395807]"
"CBN-Pla-C1-20130808","[1395807]"
"CBN-Pla-C2-20130808","[1390793]"
"CBN-Pla-C3-20130808","[1395807]"
"CBN-Pla-D5-20130808","[1395807]"
"CBN-Pla-E4-20130808","[1397528]"
"CBN-Pla-E2-20130808","[1636731]"
"CBN-Pla-E3-20130808","[1396253, 1418612]"
"CBN-Pla-D6-20130808","[1395807]"
"CBN-Pla-D3-20130808","[1395870]"
"CBN-Pla-E5-20130808","[1360140]"
"CBN-Pla-D2-20130808","[1395807]"
"CBN-Pla-E1-20130808","[1412857]"
"CBN-Pla-D1-20130808","[1391120, 1395807]"
"CBN-Pla-B2-20130808","[1390793]"
"CBN-Pla-B4-20130808","[1395807]"
"CBN-Pla-B6-20130808","[1395807]"
"CBN-PdlC-D6-20130903","[1395807, 1395868]"
"CBN-PdlC-E2-20130903","[1395807]"
"CBN-PdlC-A3-20130903","[1395807, 1412857]"
"CBN-PdlC-D3-20130903","[1647128]"
"CBN-PdlC-E1-20130903","[1390793, 1395807]"
"CBN-PdlC-D4-20130903","[1395807]"
"CBN-PdlC-D5-20130903","[1395807]"
"CBN-PdlC-C4-20130903","[1392747]"
"CBN-PdlC-D1-20130903","[1395807]"
"CBN-PdlC-F4-20130903","[1392608]"
"CBN-PdlC-A2-20130903","[1395807]"
"CBN-PdlC-A4-20130903","[1360874, 1395807]"
"CBN-PdlC-A5-20130903","[1395807, 1396974, 1397475]"
"CBN-PdlC-B2-20130903","[1392608]"
"CBN-PdlC-A6-20130903","[1395807, 1397475, 1741661]"
"CBN-PdlC-D2-20130903","[1412857]"
"CBN-PdlC-B3-20130903","[1396974]"
"CBN-PdlC-B1-20130903","[1360299, 1392608]"
"CBN-PdlC-C5-20130903","[1395807]"
"CBN-PdlC-E4-20130903","[1395807, 1396253]"
"CBN-PdlC-A1-20130903","[1412857]"
"CBN-PdlC-F5-20130903","[1400188]"
"CBN-PdlC-B6-20130903","[1395807]"
"CBN-PdlC-F6-20130903","[1390793]"
"CBN-PdlC-E3-20130903","[1395807, 1397528]"
"CBN-PdlC-B4-20130903","[1397475]"
"CBN-PdlC-F3-20130903","[1399923]"
"CBN-PdlC-C1-20130903","[1395807]"
"CBN-PdlC-F1-20130903","[1395807]"
"CBN-PdlC-F2-20130903","[1395807]"
"CBN-PdlC-C3-20130903","[1395807]"
"CBN-PdlC-B5-20130903","[1397475]"
"CBN-PdlC-E6-20130903","[1390793, 1395807]"
"CBN-PdlC-E5-20130903","[1390793, 1395807]"
"CBN-PdlC-C6-20130903","[1392747]"
"CBN-PdlC-C2-20130903","[1395807]"
"CBN-Pla-D2-20130904","[1390899]"
"CBN-Pla-B2-20130904","[1360140]"
"CBN-Pla-C3-20130904","[1390899]"
"CBN-Pla-D3-20130904","[1395807]"
"CBN-Pla-E1-20130904","[1361141]"
"CBN-Pla-A2-20130904","[1395807]"
"CBN-Pla-D4-20130904","[1395807]"
"CBN-Pla-E4-20130904","[1394311, 1396843]"
"CBN-Pla-D1-20130904","[1395807]"
"CBN-Pla-B3-20130904","[1395807]"
"CBN-Pla-E5-20130904","[1397450]"
"CBN-Pla-C1-20130904","[1388766]"
"CBN-Pla-A3-20130904","[1395807]"
"CBN-Pla-E6-20130904","[1395807]"
"CBN-Pla-F2-20130904","[1356359]"
"CBN-Pla-F5-20130904","[1391120]"
"CBN-Pla-C5-20130904","[1395807]"
"CBN-Pla-B5-20130904","[1395807]"
"CBN-Pla-B4-20130904","[1361141]"
"CBN-Pla-C6-20130904","[1395807]"
"CBN-Pla-A1-20130904","[1395807]"
"CBN-Pla-A4-20130904","[1395807]"
"CBN-Pla-B1-20130904","[1395807]"
"CBN-Pla-F3-20130904","[1390793]"
"CBN-Pla-D5-20130904","[1395807]"
"CBN-Pla-C4-20130904","[1395807]"
"CBN-Pla-B6-20130904","[1395807]"
"CBN-Pla-A5-20130904","[1395807]"
"CBN-Pla-F1-20130904","[1361284]"
"CBN-Pla-D6-20130904","[1395807]"
"CBN-Pla-C2-20130904","[1356359]"
"CBN-Pla-A6-20130904","[1395807]"
"CBN-Pla-E2-20130904","[1396839]"
"CBN-Pla-F4-20130904","[1391120]"
"CBN-Pla-F6-20130904","[1388766]"
"CBN-Pla-E3-20130904","[1361141]"
"CBN-PdlC-F6-20140630","[1390793]"
"CBN-PdlC-E2-20140630","[1388766]"
"CBN-PdlC-F2-20140630","[1388766]"
"CBN-PdlC-F1-20140630","[1394911]"
"CBN-PdlC-F3-20140630","[1392299]"
"CBN-PdlC-B6-20140630","[1391412]"
"CBN-PdlC-E6-20140630","[1390793]"
"CBN-PdlC-E1-20140630","[1391120]"
"CBN-PdlC-F5-20140630","[1394840]"
"CBN-PdlC-E5-20140630","[1388766]"
"CBN-PdlC-A6-20140630","[1397475]"
"CBN-PdlC-E4-20140630","[1391207]"
"CBN-PdlC-B5-20140630","[1393473]"
"CBN-PdlC-E3-20140630","[1396472]"
"CBN-PdlC-F4-20140630","[1393200]"
"CBN-PdlC-C2-20140721","[1412857]"
"CBN-PdlC-A1-20140721","[1412857]"
"CBN-PdlC-C3-20140721","[1361347]"
"CBN-PdlC-D4-20140721","[1396253]"
"CBN-PdlC-E1-20140721","[1388766, 1390793, 1395807]"
"CBN-PdlC-F1-20140721","[1396094, 1397528]"
"CBN-PdlC-E2-20140721","[1362273, 1395807]"
"CBN-PdlC-E3-20140721","[1395807]"
"CBN-PdlC-F6-20140721","[1390793]"
"CBN-PdlC-E5-20140721","[1360874, 1395807]"
"CBN-PdlC-F3-20140721","[1392608, 1395807]"
"CBN-PdlC-D6-20140721","[1393679]"
"CBN-PdlC-F2-20140721","[1395807, 1397528]"
"CBN-PdlC-E6-20140721","[1397528]"
"CBN-PdlC-F5-20140721","[1390793, 1392608]"
"CBN-PdlC-A6-20140721","[1397475]"
"CBN-PdlC-E4-20140721","[1395807, 1397528]"
"CBN-PdlC-B1-20140721","[1360299, 1392608]"
"CBN-PdlC-B4-20140721","[1397475, 1412857]"
"CBN-PdlC-D3-20140721","[1647128]"
"CBN-PdlC-B3-20140721","[1388766]"
"CBN-PdlC-A3-20140721","[1391797]"
"CBN-PdlC-B2-20140721","[1392608]"
"CBN-PdlC-D2-20140721","[1741808]"
"CBN-PdlC-C1-20140721","[1397500]"
"CBN-PdlC-B6-20140721","[1395807]"
"CBN-PdlC-D1-20140721","[1396253, 1396733]"
"CBN-PdlC-B5-20140721","[1395807, 1397475]"
"CBN-PdlC-C6-20140721","[1392608]"
"CBN-PdlC-C5-20140721","[1395807]"
"CBN-PdlC-A2-20140721","[1412857]"
"CBN-PdlC-C4-20140721","[1391120]"
"CBN-PdlC-D5-20140721","[1395807]"
"CBN-PdlC-A5-20140721","[1395807, 1397475]"
"CBN-Pla-B1-20140722","[1418612]"
"CBN-Pla-F6-20140722","[1356359]"
"CBN-Pla-F3-20140722","[1412857]"
"CBN-Pla-B4-20140722","[1394311]"
"CBN-Pla-D1-20140722","[1390793]"
"CBN-Pla-B5-20140722","[1390904]"
"CBN-Pla-F4-20140722","[1356359]"
"CBN-Pla-B6-20140722","[1390802]"
"CBN-Pla-E2-20140722","[1412857]"
"CBN-Pla-D6-20140722","[1394595]"
"CBN-Pla-C3-20140722","[1609716]"
"CBN-Pla-B2-20140722","[1390793]"
"CBN-Pla-D3-20140722","[1609716]"
"CBN-Pla-A6-20140722","[1737701]"
"CBN-Pla-E3-20140722","[1397231]"
"CBN-Pla-D5-20140722","[1390904]"
"CBN-Pla-F1-20140722","[1391207]"
"CBN-Pla-A5-20140722","[1390793]"
"CBN-Pla-C2-20140722","[1390899]"
"CBN-Pla-D4-20140722","[1390899]"
"CBN-Pla-E4-20140722","[1390793]"
"CBN-Pla-F2-20140722","[1390899]"
"CBN-Pla-B3-20140722","[1651363]"
"CBN-Pla-F5-20140722","[1390793]"
"CBN-Pla-E1-20140722","[1388766]"
"CBN-Pla-E5-20140722","[1388766]"
"CBN-Pla-A1-20140722","[1397475]"
"CBN-Pla-E6-20140722","[1361141]"
"CBN-Pla-A2-20140722","[1390899]"
"CBN-Pla-A3-20140722","[1394530]"
"CBN-Pla-A4-20140722","[1737701]"
"CBN-Pla-D2-20140722","[1390793]"
"CBN-Pla-C5-20140722","[1390793]"
"CBN-PdlC-F4-20140811","[1392608, 1393200, 1395807]"
"CBN-PdlC-C4-20140811","[1395807]"
"CBN-PdlC-F2-20140811","[1395807]"
"CBN-PdlC-D5-20140811","[1395807]"
"CBN-PdlC-F3-20140811","[1392608, 1395807]"
"CBN-PdlC-C6-20140811","[1395807]"
"CBN-PdlC-B6-20140811","[1361801, 1395807]"
"CBN-PdlC-F1-20140811","[1390793, 1394540, 1395807, 1398471]"
"CBN-PdlC-E3-20140811","[1395807]"
"CBN-PdlC-E5-20140811","[1393200, 1395807]"
"CBN-PdlC-C5-20140811","[1391309, 1395807]"
"CBN-PdlC-E4-20140811","[1395807, 1397528]"
"CBN-PdlC-B5-20140811","[1395807]"
"CBN-PdlC-A1-20140811","[1412857]"
"CBN-PdlC-F5-20140811","[1390793]"
"CBN-PdlC-C2-20140811","[1395807, 1412857]"
"CBN-PdlC-C1-20140811","[1395807, 1396733]"
"CBN-PdlC-B4-20140811","[1397475]"
"CBN-PdlC-D6-20140811","[1395807]"
"CBN-PdlC-D3-20140811","[1395807]"
"CBN-PdlC-D4-20140811","[1395807]"
"CBN-PdlC-A4-20140811","[1392608, 1393200, 1395807]"
"CBN-PdlC-E1-20140811","[1392608, 1395807]"
"CBN-PdlC-B1-20140811","[1392608]"
"CBN-PdlC-A3-20140811","[1391120, 1392608, 1395807, 1412857]"
"CBN-PdlC-D2-20140811","[1412857]"
"CBN-PdlC-B2-20140811","[1392608, 1392612]"
"CBN-PdlC-E2-20140811","[1390899, 1395807]"
"CBN-PdlC-B3-20140811","[1395807, 1412857]"
"CBN-PdlC-A5-20140811","[1395807]"
"CBN-PdlC-E6-20140811","[1390793, 1395807]"
"CBN-PdlC-C3-20140811","[1395807]"
"CBN-PdlC-F6-20140811","[1390793]"
"CBN-PdlC-D1-20140811","[1395807, 1396253]"
"CBN-Pla-A5-20140812","[1395807, 1395870]"
"CBN-Pla-B2-20140812","[1395807, 1397528]"
"CBN-Pla-A4-20140812","[1395807, 1395870]"
"CBN-Pla-A6-20140812","[1395807]"
"CBN-Pla-A2-20140812","[1395807]"
"CBN-Pla-A1-20140812","[1394671, 1395807, 1397123, 1397475]"
"CBN-Pla-A3-20140812","[1395807]"
"CBN-Pla-B3-20140812","[1361347, 1395807]"
"CBN-Pla-B5-20140812","[1395807]"
"CBN-Pla-B1-20140812","[1395807]"
"CBN-Pla-B4-20140812","[1395807]"
"CBN-Pla-B6-20140812","[1390899, 1395807]"
"CBN-PdlC-B2-20140901","[1392608]"
"CBN-PdlC-B3-20140901","[1388766, 1395807]"
"CBN-PdlC-C4-20140901","[1395807]"
"CBN-PdlC-F4-20140901","[1392608]"
"CBN-PdlC-D6-20140901","[1395807, 1397528]"
"CBN-PdlC-B6-20140901","[1395807]"
"CBN-PdlC-A3-20140901","[1412857]"
"CBN-PdlC-A6-20140901","[1395190, 1397475, 1741661]"
"CBN-PdlC-A2-20140901","[1412857]"
"CBN-PdlC-C1-20140901","[1395807]"
"CBN-PdlC-E1-20140901","[1392241, 1395807]"
"CBN-PdlC-D5-20140901","[1395807]"
"CBN-PdlC-C2-20140901","[1412857]"
"CBN-PdlC-C6-20140901","[1395807, 1396253]"
"CBN-PdlC-F3-20140901","[1395807]"
"CBN-PdlC-E4-20140901","[1396733]"
"CBN-PdlC-D1-20140901","[1395807]"
"CBN-PdlC-F2-20140901","[1395807, 1412857]"
"CBN-PdlC-E3-20140901","[1395807]"
"CBN-PdlC-E2-20140901","[1394311, 1395807]"
"CBN-PdlC-A1-20140901","[1412857]"
"CBN-PdlC-A4-20140901","[1360874]"
"CBN-PdlC-F1-20140901","[1395807]"
"CBN-PdlC-B1-20140901","[1392608, 1395807, 1399923]"
"CBN-PdlC-D4-20140901","[1395807, 1396253]"
"CBN-PdlC-B5-20140901","[1395807, 1397475]"
"CBN-PdlC-C5-20140901","[1395807]"
"CBN-PdlC-D2-20140901","[1390793, 1412857]"
"CBN-PdlC-C3-20140901","[1392299, 1395807]"
"CBN-PdlC-B4-20140901","[1394451, 1397475]"
"CBN-PdlC-D3-20140901","[1396974]"
"CBN-Pla-B2-20140902","[1743471]"
"CBN-Pla-B6-20140902","[1397528]"
"CBN-Pla-B1-20140902","[1361367, 1395807]"
"CBN-Pla-C2-20140902","[1390793]"
"CBN-Pla-C6-20140902","[1666930]"
"CBN-Pla-F6-20140902","[1392299]"
"CBN-Pla-E2-20140902","[1388766]"
"CBN-Pla-E4-20140902","[1359511]"
"CBN-Pla-D6-20140902","[1395807]"
"CBN-Pla-D3-20140902","[1361141]"
"CBN-Pla-A4-20140902","[1395807, 1737693]"
"CBN-Pla-F2-20140902","[1394311]"
"CBN-Pla-F5-20140902","[1400176]"
"CBN-Pla-C3-20140902","[1392299]"
"CBN-Pla-A2-20140902","[1361367, 1395807]"
"CBN-Pla-E6-20140902","[1395807]"
"CBN-Pla-B3-20140902","[1361367]"
"CBN-Pla-B4-20140902","[1395807]"
"CBN-Pla-E3-20140902","[1396839]"
"CBN-Pla-D4-20140902","[1396974]"
"CBN-Pla-A1-20140902","[1395807]"
"CBN-Pla-D5-20140902","[1743315]"
"CBN-Pla-D2-20140902","[1395807]"
"CBN-Pla-D1-20140902","[1395807]"
"CBN-Pla-C4-20140902","[1361141]"
"CBN-Pla-F3-20140902","[1647128]"
"CBN-Pla-C5-20140902","[1396857]"
"CBN-Pla-A6-20140902","[1395807, 1397528]"
"CBN-Pla-A5-20140902","[1395807]"
"CBN-Pla-B5-20140902","[1396733]"
"CBN-Pla-E1-20140902","[1395715]"
"CBN-Pla-A3-20140902","[1395807]"
"CBN-Pla-F1-20140902","[1361347]"
"CBN-Pla-E5-20140902","[1388766]"
"CBN-PdlC-A5-20150701","[1395807]"
"CBN-PdlC-D4-20150701","[1396169]"
"CBN-PdlC-B5-20150701","[1395807, 1397475]"
"CBN-PdlC-D1-20150701","[1420364]"
"CBN-PdlC-C6-20150701","[1391476]"
"CBN-PdlC-C2-20150701","[1397513]"
"CBN-PdlC-F2-20150701","[1395807, 1396094]"
"CBN-PdlC-F1-20150701","[1395807]"
"CBN-PdlC-B6-20150701","[1394598, 1395807]"
"CBN-PdlC-D3-20150701","[1392747]"
"CBN-PdlC-A6-20150701","[1397475]"
"CBN-PdlC-A4-20150701","[1392608]"
"CBN-PdlC-F3-20150701","[1395807]"
"CBN-PdlC-D6-20150701","[1388766]"
"CBN-PdlC-E3-20150701","[1395807]"
"CBN-PdlC-B3-20150701","[1395807, 1412857]"
"CBN-PdlC-D5-20150701","[1395807]"
"CBN-PdlC-C4-20150701","[1654153]"
"CBN-PdlC-E4-20150701","[1396843]"
"CBN-PdlC-F4-20150701","[1392608]"
"CBN-PdlC-A1-20150701","[1360299]"
"CBN-PdlC-E6-20150701","[1395807]"
"CBN-PdlC-B4-20150701","[1397475]"
"CBN-PdlC-C5-20150701","[1390837]"
"CBN-PdlC-B1-20150701","[1395807, 1396261]"
"CBN-PdlC-F6-20150701","[1359511, 1360991, 1396843]"
"CBN-PdlC-B2-20150701","[1396261]"
"CBN-PdlC-E1-20150701","[1392608, 1392612, 1395807]"
"CBN-PdlC-C1-20150701","[1393947, 1397500]"
"CBN-PdlC-F5-20150701","[1395807]"
"CBN-PdlC-A3-20150701","[1395807]"
"CBN-PdlC-C3-20150701","[1390793]"
"CBN-Pla-D2-20150702","[1390837]"
"CBN-Pla-D4-20150702","[1396974]"
"CBN-Pla-F5-20150702","[1390793]"
"CBN-Pla-E4-20150702","[1390837]"
"CBN-Pla-F6-20150702","[1412857]"
"CBN-Pla-B1-20150702","[1390793]"
"CBN-Pla-A1-20150702","[1390793]"
"CBN-Pla-C5-20150702","[1390793]"
"CBN-Pla-E6-20150702","[1412857]"
"CBN-Pla-D6-20150702","[1356424]"
"CBN-Pla-A6-20150702","[1395807]"
"CBN-Pla-A4-20150702","[1396974]"
"CBN-Pla-A3-20150702","[1390793]"
"CBN-Pla-E2-20150702","[1396253]"
"CBN-Pla-D1-20150702","[1361141]"
"CBN-Pla-C4-20150702","[1390793]"
"CBN-Pla-F1-20150702","[1362592]"
"CBN-Pla-E1-20150702","[1396974]"
"CBN-Pla-B5-20150702","[1397528]"
"CBN-Pla-A5-20150702","[1395807]"
"CBN-Pla-C6-20150702","[1390899]"
"CBN-Pla-C3-20150702","[1390793]"
"CBN-Pla-B4-20150702","[1390837]"
"CBN-Pla-C1-20150702","[1360140]"
"CBN-Pla-D5-20150702","[1609716]"
"CBN-Pla-B6-20150702","[1361347]"
"CBN-Pla-D3-20150702","[1390793]"
"CBN-Pla-A2-20150702","[1390793]"
"CBN-Pla-F3-20150702","[1412857]"
"CBN-Pla-E5-20150702","[1361347]"
"CBN-Pla-E3-20150702","[1356359]"
"CBN-Pla-B2-20150702","[1390793]"
"CBN-Pla-F2-20150702","[1361347]"
"CBN-Pla-C2-20150702","[1390793]"
"CBN-PdlC-D4-20150720","[1392535, 1395807]"
"CBN-PdlC-B2-20150720","[1392608, 1394911]"
"CBN-PdlC-E6-20150720","[1395807, 1396843]"
"CBN-PdlC-F4-20150720","[1392608, 1394540, 1396843]"
"CBN-PdlC-C4-20150720","[1392608, 1395807]"
"CBN-PdlC-E5-20150720","[1392608]"
"CBN-PdlC-F3-20150720","[1392608, 1395807]"
"CBN-PdlC-D1-20150720","[1395807]"
"CBN-PdlC-F5-20150720","[1392608]"
"CBN-PdlC-B1-20150720","[1392608, 1395807, 1412857]"
"CBN-PdlC-A3-20150720","[1395807, 1412857]"
"CBN-PdlC-D2-20150720","[1395807, 1412857]"
"CBN-PdlC-A2-20150720","[1395807]"
"CBN-PdlC-D3-20150720","[1412857, 1647128]"
"CBN-PdlC-C6-20150720","[1395807]"
"CBN-PdlC-F1-20150720","[1391207, 1395807]"
"CBN-PdlC-C5-20150720","[1395807]"
"CBN-PdlC-E3-20150720","[1395807]"
"CBN-PdlC-D5-20150720","[1392608, 1395807]"
"CBN-PdlC-D6-20150720","[1395807]"
"CBN-PdlC-C1-20150720","[1395807]"
"CBN-PdlC-E2-20150720","[1388766, 1395807]"
"CBN-PdlC-A1-20150720","[1392608, 1395807, 1412857]"
"CBN-PdlC-F6-20150720","[1396843]"
"CBN-PdlC-E4-20150720","[1361281, 1393665, 1395807, 1396843]"
"CBN-PdlC-C3-20150720","[1395807]"
"CBN-PdlC-B6-20150720","[1395807]"
"CBN-PdlC-C2-20150720","[1395807]"
"CBN-PdlC-E1-20150720","[1392608, 1395807]"
"CBN-PdlC-F2-20150720","[1395807]"
"CBN-PdlC-B5-20150720","[1395807, 1397475, 1400101]"
"CBN-Pla-E1-20150723","[1412857]"
"CBN-Pla-F4-20150723","[1647128]"
"CBN-Pla-B5-20150723","[1395807, 1395870]"
"CBN-Pla-A1-20150723","[1397475]"
"CBN-Pla-E3-20150723","[1391331, 1412857]"
"CBN-Pla-F6-20150723","[1361347]"
"CBN-Pla-C3-20150723","[1391120]"
"CBN-Pla-C6-20150723","[1397123]"
"CBN-Pla-A6-20150723","[1395870]"
"CBN-Pla-F1-20150723","[1391148]"
"CBN-Pla-C1-20150723","[1397328]"
"CBN-Pla-A5-20150723","[1741880]"
"CBN-Pla-B4-20150723","[1396869]"
"CBN-Pla-B6-20150723","[1395807]"
"CBN-Pla-D3-20150723","[1395870]"
"CBN-Pla-D1-20150723","[1395807]"
"CBN-Pla-B2-20150723","[1395807]"
"CBN-Pla-C5-20150723","[1395807]"
"CBN-Pla-F3-20150723","[1356359]"
"CBN-Pla-E5-20150723","[1361347]"
"CBN-Pla-A3-20150723","[1395807]"
"CBN-Pla-C4-20150723","[1395807]"
"CBN-Pla-A2-20150723","[1362729]"
"CBN-Pla-D4-20150723","[1395807]"
"CBN-Pla-D5-20150723","[1360874, 1397123]"
"CBN-Pla-C2-20150723","[1395807]"
"CBN-Pla-F5-20150723","[1396974]"
"CBN-Pla-B1-20150723","[1395807]"
"CBN-Pla-D6-20150723","[1395807]"
"CBN-Pla-E2-20150723","[1741624]"
"CBN-Pla-A4-20150723","[1395807, 1395870]"
"CBN-Pla-F2-20150723","[1361367]"
"CBN-Pla-E6-20150723","[1395807]"
"CBN-Pla-D2-20150723","[1395807, 1396843]"
"CBN-PdlC-B1-20150810","[1392608, 1412857]"
"CBN-PdlC-F1-20150810","[1395807, 1396974]"
"CBN-PdlC-B3-20150810","[1390793]"
"CBN-PdlC-E3-20150810","[1390793]"
"CBN-PdlC-F2-20150810","[1395807]"
"CBN-PdlC-A2-20150810","[1395807, 1412857]"
"CBN-PdlC-E6-20150810","[1395807]"
"CBN-PdlC-A6-20150810","[1395807, 1397475]"
"CBN-PdlC-C5-20150810","[1395807]"
"CBN-PdlC-D6-20150810","[1395807]"
"CBN-PdlC-C2-20150810","[1395807, 1412857]"
"CBN-PdlC-E2-20150810","[1392608, 1395807]"
"CBN-PdlC-B4-20150810","[1397475]"
"CBN-PdlC-B5-20150810","[1395807]"
"CBN-PdlC-C6-20150810","[1395807]"
"CBN-PdlC-B6-20150810","[1395807]"
"CBN-PdlC-F3-20150810","[1395807]"
"CBN-PdlC-E5-20150810","[1392608]"
"CBN-PdlC-C1-20150810","[1361347]"
"CBN-PdlC-F5-20150810","[1395807]"
"CBN-PdlC-E1-20150810","[1392608, 1397475]"
"CBN-PdlC-A4-20150810","[1390674, 1396974]"
"CBN-PdlC-D5-20150810","[1395870]"
"CBN-PdlC-A3-20150810","[1412857]"
"CBN-PdlC-D1-20150810","[1395807, 1396253]"
"CBN-PdlC-F4-20150810","[1397430]"
"CBN-PdlC-B2-20150810","[1360299]"
"CBN-PdlC-D2-20150810","[1396253, 1412857]"
"CBN-PdlC-F6-20150810","[1390793]"
"CBN-PdlC-E4-20150810","[1395807]"
"CBN-Pla-D2-20150811","[1396843]"
"CBN-Pla-E3-20150811","[1396253, 1412857]"
"CBN-Pla-E5-20150811","[1395807]"
"CBN-Pla-D3-20150811","[1395870]"
"CBN-Pla-B3-20150811","[1395807]"
"CBN-Pla-C1-20150811","[1361141]"
"CBN-Pla-A4-20150811","[1395807, 1395870]"
"CBN-Pla-B1-20150811","[1395807]"
"CBN-Pla-A5-20150811","[1395870]"
"CBN-Pla-F6-20150811","[1396843]"
"CBN-Pla-C2-20150811","[1394311]"
"CBN-Pla-E4-20150811","[1394311]"
"CBN-Pla-C5-20150811","[1737693]"
"CBN-Pla-A6-20150811","[1395807]"
"CBN-Pla-D4-20150811","[1395870]"
"CBN-Pla-B2-20150811","[1395807]"
"CBN-Pla-A3-20150811","[1390793, 1395807]"
"CBN-Pla-C3-20150811","[1395807]"
"CBN-Pla-B6-20150811","[1395807]"
"CBN-Pla-C4-20150811","[1395807]"
"CBN-Pla-A2-20150811","[1360874]"
"CBN-Pla-D1-20150811","[1390899, 1395807]"
"CBN-Pla-F4-20150811","[1392299]"
"CBN-Pla-F3-20150811","[1361347]"
"CBN-Pla-D5-20150811","[1390899, 1394540, 1395807]"
"CBN-Pla-C6-20150811","[1395807]"
"CBN-Pla-F5-20150811","[1394311]"
"CBN-Pla-A1-20150811","[1395807]"
"CBN-Pla-E6-20150811","[1395807]"
"CBN-Pla-D6-20150811","[1395807]"
"CBN-Pla-B4-20150811","[1395807]"
"CBN-Pla-B5-20150811","[1395870]"
"CBN-PdlC-E2-20150831","[1395807]"
"CBN-PdlC-A5-20150831","[1395807, 1397475]"
"CBN-PdlC-C6-20150831","[1359511, 1395807]"
"CBN-PdlC-D3-20150831","[1390793, 1412857]"
"CBN-PdlC-C1-20150831","[1390793, 1395807]"
"CBN-PdlC-B4-20150831","[1392608, 1397475]"
"CBN-PdlC-C2-20150831","[1395807, 1412857]"
"CBN-PdlC-E1-20150831","[1392608, 1395807]"
"CBN-PdlC-B6-20150831","[1395807]"
"CBN-PdlC-D6-20150831","[1395807]"
"CBN-PdlC-A1-20150831","[1360299, 1412857]"
