"quadrat_id","species_ids"
"CBN-PdlC-C6-20130807","[1393200, 1395807]"
"CBN-PdlC-D5-20130807","[1395807]"
"CBN-Pla-C6-20130808","[1395807]"
"CBN-Pla-A4-20130808","[1390793, 1395807, 1741880]"
"CBN-Pla-A3-20130808","[1390793, 1395807, 1397528]"
"CBN-Pla-D4-20130808","[1395807, 1395870, 1397528]"
"CBN-Pla-C5-20130808","[1395807]"
"CBN-Pla-A2-20130808","[1391120, 1395807]"
"CBN-Pla-A1-20130808","[1391120, 1395807]"
"CBN-Pla-E6-20130808","[1361347, 1390793, 1395807]"
"CBN-Pla-F2-20130808","[1412857]"
"CBN-Pla-F1-20130808","[1359511]"
"CBN-Pla-C4-20130808","[1395807]"
"CBN-Pla-F4-20130808","[1390904]"
"CBN-Pla-F5-20130808","[1390793]"
"CBN-Pla-F6-20130808","[1395807]"
"CBN-Pla-F3-20130808","[1394866]"
"CBN-Pla-A5-20130808","[1390899, 1395807, 1395870, 1396843, 1741880]"
"CBN-Pla-B5-20130808","[1395807]"
"CBN-Pla-A6-20130808","[1395807]"
"CBN-Pla-B3-20130808","[1390793, 1395807, 1397528]"
"CBN-Pla-B1-20130808","[1395807]"
"CBN-Pla-C1-20130808","[1390793, 1395807]"
"CBN-Pla-C2-20130808","[1394866]"
"CBN-Pla-C3-20130808","[1388766, 1390793, 1395807]"
"CBN-Pla-D5-20130808","[1390793, 1395807]"
"CBN-Pla-E4-20130808","[1390904, 1395807, 1396843]"
"CBN-Pla-E2-20130808","[1391120, 1394671, 1396253]"
"CBN-Pla-E3-20130808","[1362331, 1396253]"
"CBN-Pla-D6-20130808","[1395807, 1397528]"
"CBN-Pla-D3-20130808","[1388766, 1395870, 1741880]"
"CBN-Pla-E5-20130808","[1395807, 1418688]"
"CBN-Pla-D2-20130808","[1395807, 1396974]"
"CBN-Pla-E1-20130808","[1388766]"
"CBN-Pla-D1-20130808","[1390793, 1391120, 1395807, 1396974]"
"CBN-Pla-B2-20130808","[1395807, 1397528]"
"CBN-Pla-B4-20130808","[1390793, 1395807, 1396974]"
"CBN-Pla-B6-20130808","[1395807, 1397528]"
"CBN-PdlC-D6-20130903","[1395807]"
"CBN-PdlC-E2-20130903","[1395807]"
"CBN-PdlC-A3-20130903","[1395807, 1412857]"
"CBN-PdlC-D3-20130903","[1394911, 1647128]"
"CBN-PdlC-E1-20130903","[1390793, 1395807]"
"CBN-PdlC-D4-20130903","[1360299, 1395807, 1395870]"
"CBN-PdlC-D5-20130903","[1395807]"
"CBN-PdlC-C4-20130903","[1395807]"
"CBN-PdlC-D1-20130903","[1395807]"
"CBN-PdlC-F4-20130903","[1393200, 1395807]"
"CBN-PdlC-A2-20130903","[1412857]"
"CBN-PdlC-A4-20130903","[1360874, 1395807, 1396733, 1397475]"
"CBN-PdlC-A5-20130903","[1395807, 1397475]"
"CBN-PdlC-B2-20130903","[1392608]"
"CBN-PdlC-A6-20130903","[1395190, 1397475, 1741661]"
"CBN-PdlC-D2-20130903","[1360140, 1394866, 1395807, 1412857]"
"CBN-PdlC-B3-20130903","[1388915]"
"CBN-PdlC-B1-20130903","[1392608, 1393200, 1412857]"
"CBN-PdlC-C5-20130903","[1395807]"
"CBN-PdlC-E4-20130903","[1395807]"
"CBN-PdlC-A1-20130903","[1395807, 1412857]"
"CBN-PdlC-F5-20130903","[1356083, 1390793, 1390899, 1395807, 1396253]"
"CBN-PdlC-B6-20130903","[1394366, 1395807]"
"CBN-PdlC-F6-20130903","[1359511, 1390793]"
"CBN-PdlC-E3-20130903","[1392299, 1395807]"
"CBN-PdlC-B4-20130903","[1397475, 1741661]"
"CBN-PdlC-F3-20130903","[1395807]"
"CBN-PdlC-C1-20130903","[1395807, 1741624]"
"CBN-PdlC-F1-20130903","[1395807]"
"CBN-PdlC-F2-20130903","[1392299, 1395807, 1396253]"
"CBN-PdlC-C3-20130903","[1395807]"
"CBN-PdlC-B5-20130903","[1395807, 1397475]"
"CBN-PdlC-E6-20130903","[1390793, 1395807, 1396843]"
"CBN-PdlC-E5-20130903","[1392608, 1395807, 1396253, 1400188]"
"CBN-PdlC-C6-20130903","[1359511, 1392747, 1395807]"
"CBN-PdlC-C2-20130903","[1392299, 1395807, 1395870, 1412857]"
"CBN-Pla-D2-20130904","[1395807]"
"CBN-Pla-B2-20130904","[1395807]"
"CBN-Pla-C3-20130904","[1392299, 1395807, 1396974]"
"CBN-Pla-D3-20130904","[1388766]"
"CBN-Pla-E1-20130904","[1391074]"
"CBN-Pla-A2-20130904","[1394311, 1395807, 1397528]"
"CBN-Pla-D4-20130904","[1390899, 1395807]"
"CBN-Pla-E4-20130904","[1396843]"
"CBN-Pla-D1-20130904","[1390793, 1395807]"
"CBN-Pla-B3-20130904","[1395807, 1697384]"
"CBN-Pla-E5-20130904","[1412857]"
"CBN-Pla-C1-20130904","[1388766, 1395807]"
"CBN-Pla-A3-20130904","[1395807]"
"CBN-Pla-E6-20130904","[1395807]"
"CBN-Pla-F2-20130904","[1412857, 1647128]"
"CBN-Pla-F5-20130904","[1396843]"
"CBN-Pla-C5-20130904","[1390793, 1395807]"
"CBN-Pla-B5-20130904","[1395807, 1396858]"
"CBN-Pla-B4-20130904","[1395807]"
"CBN-Pla-C6-20130904","[1395807, 1396094]"
"CBN-Pla-A1-20130904","[1395807, 1397475]"
"CBN-Pla-A4-20130904","[1395807, 1395870, 1741880]"
"CBN-Pla-B1-20130904","[1391881, 1395807, 1396295]"
"CBN-Pla-F3-20130904","[1388766, 1412857]"
"CBN-Pla-D5-20130904","[1390899, 1395807, 1397528]"
"CBN-Pla-C4-20130904","[1395807]"
"CBN-Pla-B6-20130904","[1395807]"
"CBN-Pla-A5-20130904","[1395807, 1395870, 1396094, 1741880]"
"CBN-Pla-F1-20130904","[1361141]"
"CBN-Pla-D6-20130904","[1395807]"
"CBN-Pla-C2-20130904","[1397528]"
"CBN-Pla-A6-20130904","[1395807]"
"CBN-Pla-E2-20130904","[1396272, 1412857]"
"CBN-Pla-F4-20130904","[1361367, 1412857]"
"CBN-Pla-F6-20130904","[1390866]"
"CBN-Pla-E3-20130904","[1392299, 1396253, 1412857]"
"CBN-PdlC-F6-20140630","[1390793, 1390837]"
"CBN-PdlC-E2-20140630","[1390793, 1398222]"
"CBN-PdlC-F2-20140630","[1390793, 1394598]"
"CBN-PdlC-F1-20140630","[1395807]"
"CBN-PdlC-F3-20140630","[1392608]"
"CBN-PdlC-B6-20140630","[1361047]"
"CBN-PdlC-E6-20140630","[1390793, 1390802, 1393200, 1398222]"
"CBN-PdlC-E1-20140630","[1363741, 1388766]"
"CBN-PdlC-F5-20140630","[1393947, 1418688]"
"CBN-PdlC-E5-20140630","[1360299, 1390793, 1392608, 1393200]"
"CBN-PdlC-A6-20140630","[1397475]"
"CBN-PdlC-E4-20140630","[1392608]"
"CBN-PdlC-B5-20140630","[1395949]"
"CBN-PdlC-E3-20140630","[1722437]"
"CBN-PdlC-F4-20140630","[1356359, 1360874, 1388766, 1392608, 1393200]"
"CBN-PdlC-C2-20140721","[1388766, 1390793, 1412857]"
"CBN-PdlC-A1-20140721","[1392608]"
"CBN-PdlC-C3-20140721","[1361347, 1393200, 1412857]"
"CBN-PdlC-D4-20140721","[1388766, 1395807]"
"CBN-PdlC-E1-20140721","[1395807, 1397528]"
"CBN-PdlC-F1-20140721","[1395807, 1396094, 1397528, 1741880]"
"CBN-PdlC-E2-20140721","[1362273, 1389543, 1395807, 1397528]"
"CBN-PdlC-E3-20140721","[1388766, 1390899, 1395807]"
"CBN-PdlC-F6-20140721","[1390793]"
"CBN-PdlC-E5-20140721","[1395807]"
"CBN-PdlC-F3-20140721","[1395807]"
"CBN-PdlC-D6-20140721","[1396974]"
"CBN-PdlC-F2-20140721","[1360874, 1395807, 1396094, 1397528]"
"CBN-PdlC-E6-20140721","[1388766, 1395807, 1414270]"
"CBN-PdlC-F5-20140721","[1390793, 1392608, 1396253]"
"CBN-PdlC-A6-20140721","[1395807, 1397475, 1397500]"
"CBN-PdlC-E4-20140721","[1392503, 1392608, 1395807, 1396253]"
"CBN-PdlC-B1-20140721","[1360299, 1392608, 1393200, 1395807]"
"CBN-PdlC-B4-20140721","[1397475]"
"CBN-PdlC-D3-20140721","[1412857]"
"CBN-PdlC-B3-20140721","[1394911]"
"CBN-PdlC-A3-20140721","[1388766]"
"CBN-PdlC-B2-20140721","[1360299, 1392608]"
"CBN-PdlC-D2-20140721","[1396839, 1412857]"
"CBN-PdlC-C1-20140721","[1392685, 1394911, 1397500]"
"CBN-PdlC-B6-20140721","[1395807, 1397528]"
"CBN-PdlC-D1-20140721","[1395807, 1396253]"
"CBN-PdlC-B5-20140721","[1361801, 1395807, 1397475]"
"CBN-PdlC-C6-20140721","[1392608]"
"CBN-PdlC-C5-20140721","[1359511, 1395807]"
"CBN-PdlC-A2-20140721","[1388766, 1394911]"
"CBN-PdlC-C4-20140721","[1395807]"
"CBN-PdlC-D5-20140721","[1395807, 1400188]"
"CBN-PdlC-A5-20140721","[1395807, 1397475]"
"CBN-Pla-B1-20140722","[1390793]"
"CBN-Pla-F6-20140722","[1390837]"
"CBN-Pla-F3-20140722","[1361141, 1412857]"
"CBN-Pla-B4-20140722","[1390837]"
"CBN-Pla-D1-20140722","[1390899]"
"CBN-Pla-B5-20140722","[1418612]"
"CBN-Pla-F4-20140722","[1390793]"
"CBN-Pla-B6-20140722","[1390793]"
"CBN-Pla-E2-20140722","[1396272]"
"CBN-Pla-D6-20140722","[1394345]"
"CBN-Pla-C3-20140722","[1361141]"
"CBN-Pla-B2-20140722","[1390899]"
"CBN-Pla-D3-20140722","[1390837]"
"CBN-Pla-A6-20140722","[1390793, 1390899]"
"CBN-Pla-E3-20140722","[1398695]"
"CBN-Pla-D5-20140722","[1396144]"
"CBN-Pla-F1-20140722","[1394270]"
"CBN-Pla-A5-20140722","[1390802]"
"CBN-Pla-C2-20140722","[1390793]"
"CBN-Pla-D4-20140722","[1390793]"
"CBN-Pla-E4-20140722","[1390899]"
"CBN-Pla-F2-20140722","[1393320]"
"CBN-Pla-B3-20140722","[1390793]"
"CBN-Pla-F5-20140722","[1390793]"
"CBN-Pla-E1-20140722","[1390793]"
"CBN-Pla-E5-20140722","[1390793]"
"CBN-Pla-A1-20140722","[1397475]"
"CBN-Pla-E6-20140722","[1361347]"
"CBN-Pla-A2-20140722","[1412857]"
"CBN-Pla-A3-20140722","[1390899]"
"CBN-Pla-A4-20140722","[1390793]"
"CBN-Pla-D2-20140722","[1396733]"
"CBN-Pla-C5-20140722","[1390837]"
"CBN-PdlC-F4-20140811","[1393200, 1395807, 1397430]"
"CBN-PdlC-C4-20140811","[1395807]"
"CBN-PdlC-F2-20140811","[1392608, 1395807, 1412857]"
"CBN-PdlC-D5-20140811","[1392608, 1395807]"
"CBN-PdlC-F3-20140811","[1395807, 1397430]"
"CBN-PdlC-C6-20140811","[1392747, 1395807]"
"CBN-PdlC-B6-20140811","[1395807, 1397528]"
"CBN-PdlC-F1-20140811","[1388766, 1394540, 1395807]"
"CBN-PdlC-E3-20140811","[1390793, 1395807, 1396094]"
"CBN-PdlC-E5-20140811","[1390793, 1392608, 1393200, 1395807]"
"CBN-PdlC-C5-20140811","[1359511, 1395807, 1397043]"
"CBN-PdlC-E4-20140811","[1392608, 1395807, 1396843]"
"CBN-PdlC-B5-20140811","[1395807, 1395949]"
"CBN-PdlC-A1-20140811","[1395807, 1412857, 1742053]"
"CBN-PdlC-F5-20140811","[1359511, 1390793, 1395807, 1396253]"
"CBN-PdlC-C2-20140811","[1392535, 1412857]"
"CBN-PdlC-C1-20140811","[1364071, 1392747, 1393200, 1395807]"
"CBN-PdlC-B4-20140811","[1394911, 1395190, 1395949, 1397475]"
"CBN-PdlC-D6-20140811","[1395807]"
"CBN-PdlC-D3-20140811","[1360140, 1390793, 1647128]"
"CBN-PdlC-D4-20140811","[1361367, 1395807]"
"CBN-PdlC-A4-20140811","[1390793, 1393200, 1395190, 1395807, 1397475]"
"CBN-PdlC-E1-20140811","[1392535, 1392608, 1394311, 1395807, 1396094, 1396253]"
"CBN-PdlC-B1-20140811","[1360299, 1392608, 1393200, 1395807]"
"CBN-PdlC-A3-20140811","[1392608, 1395807, 1412857]"
"CBN-PdlC-D2-20140811","[1356882, 1395870, 1396253, 1412857]"
"CBN-PdlC-B2-20140811","[1392608, 1392612]"
"CBN-PdlC-E2-20140811","[1395807]"
"CBN-PdlC-B3-20140811","[1360140, 1394911, 1395807, 1498118]"
"CBN-PdlC-A5-20140811","[1391331, 1395807]"
"CBN-PdlC-E6-20140811","[1361367, 1390793, 1395807, 1396843]"
"CBN-PdlC-C3-20140811","[1392299, 1395807, 1412857]"
"CBN-PdlC-F6-20140811","[1359511, 1390793]"
"CBN-PdlC-D1-20140811","[1395807, 1396253]"
"CBN-Pla-A5-20140812","[1395807, 1395870]"
"CBN-Pla-B2-20140812","[1395807]"
"CBN-Pla-A4-20140812","[1388766, 1390899, 1395807, 1395870]"
"CBN-Pla-A6-20140812","[1390793, 1395807, 1697384, 1741880]"
"CBN-Pla-A2-20140812","[1395807]"
"CBN-Pla-A1-20140812","[1390793, 1395807, 1397123, 1397475]"
"CBN-Pla-A3-20140812","[1395807]"
"CBN-Pla-B3-20140812","[1361141, 1395807]"
"CBN-Pla-B5-20140812","[1395807, 1397528]"
"CBN-Pla-B1-20140812","[1390793, 1395807]"
"CBN-Pla-B4-20140812","[1395807, 1396094]"
"CBN-Pla-B6-20140812","[1395807, 1397528]"
"CBN-PdlC-B2-20140901","[1355991, 1360299, 1392608, 1395807]"
"CBN-PdlC-B3-20140901","[1395807]"
"CBN-PdlC-C4-20140901","[1361367, 1395807]"
"CBN-PdlC-F4-20140901","[1360299, 1392608, 1393200, 1396253]"
"CBN-PdlC-D6-20140901","[1395807]"
"CBN-PdlC-B6-20140901","[1394540, 1395807]"
"CBN-PdlC-A3-20140901","[1391120, 1392608, 1396733, 1412857]"
"CBN-PdlC-A6-20140901","[1397475, 1399738]"
"CBN-PdlC-A2-20140901","[1412857]"
"CBN-PdlC-C1-20140901","[1360140, 1392747, 1395807, 1396733, 1738627]"
"CBN-PdlC-E1-20140901","[1392608, 1395807, 1396253, 1412857]"
"CBN-PdlC-D5-20140901","[1392608, 1392747, 1395807]"
"CBN-PdlC-C2-20140901","[1396733, 1412857]"
"CBN-PdlC-C6-20140901","[1392747, 1396253, 1396858, 1396974, 1397528]"
"CBN-PdlC-F3-20140901","[1395807, 1397430, 1737699]"
"CBN-PdlC-E4-20140901","[1392608, 1395807]"
"CBN-PdlC-D1-20140901","[1395807, 1396253]"
"CBN-PdlC-F2-20140901","[1395807, 1397528]"
"CBN-PdlC-E3-20140901","[1395807, 1397500]"
"CBN-PdlC-E2-20140901","[1388766, 1394366, 1395718, 1395807, 1396253, 1412857]"
"CBN-PdlC-A1-20140901","[1412857]"
"CBN-PdlC-A4-20140901","[1391120, 1397475, 1397500, 1741661]"
"CBN-PdlC-F1-20140901","[1388766, 1395807, 1412857]"
"CBN-PdlC-B1-20140901","[1358746, 1360299, 1392608, 1395807, 1412857]"
"CBN-PdlC-D4-20140901","[1359511, 1361367, 1361382, 1395807, 1396974]"
"CBN-PdlC-B5-20140901","[1394366, 1395807, 1396974, 1397475, 1741661]"
"CBN-PdlC-C5-20140901","[1359511, 1391207, 1395807, 1396974, 1397528]"
"CBN-PdlC-D2-20140901","[1390793, 1412857]"
"CBN-PdlC-C3-20140901","[1359511, 1361347, 1392747, 1395807]"
"CBN-PdlC-B4-20140901","[1397475, 1397490, 1412857]"
"CBN-PdlC-D3-20140901","[1388766, 1390793, 1394540, 1396974]"
"CBN-Pla-B2-20140902","[1392299]"
"CBN-Pla-B6-20140902","[1392747, 1397528]"
"CBN-Pla-B1-20140902","[1394311]"
"CBN-Pla-C2-20140902","[1392299]"
"CBN-Pla-C6-20140902","[1390899, 1395807]"
"CBN-Pla-F6-20140902","[1392299]"
"CBN-Pla-E2-20140902","[1396253, 1412857]"
"CBN-Pla-E4-20140902","[1396843]"
"CBN-Pla-D6-20140902","[1395807]"
"CBN-Pla-D3-20140902","[1392299, 1395870]"
"CBN-Pla-A4-20140902","[1395807, 1395870, 1396733, 1737693, 1741880]"
"CBN-Pla-F2-20140902","[1412857]"
"CBN-Pla-F5-20140902","[1388766]"
"CBN-Pla-C3-20140902","[1392299]"
"CBN-Pla-A2-20140902","[1394540]"
"CBN-Pla-E6-20140902","[1361347, 1395807, 1397528]"
"CBN-Pla-B3-20140902","[1394311, 1395807, 1396733]"
"CBN-Pla-B4-20140902","[1361141, 1395807]"
"CBN-Pla-E3-20140902","[1396843]"
"CBN-Pla-D4-20140902","[1395807]"
"CBN-Pla-A1-20140902","[1395807]"
"CBN-Pla-D5-20140902","[1390899, 1391120, 1395807, 1609716]"
"CBN-Pla-D2-20140902","[1390899]"
"CBN-Pla-D1-20140902","[1390899, 1395807]"
"CBN-Pla-C4-20140902","[1395807]"
"CBN-Pla-F3-20140902","[1391207, 1394438, 1647128]"
"CBN-Pla-C5-20140902","[1390899, 1395807]"
"CBN-Pla-A6-20140902","[1395807, 1396094]"
"CBN-Pla-A5-20140902","[1395807, 1395870, 1741880]"
"CBN-Pla-B5-20140902","[1395807, 1397528]"
"CBN-Pla-E1-20140902","[1412857]"
"CBN-Pla-A3-20140902","[1395807, 1397528]"
"CBN-Pla-F1-20140902","[1647128]"
"CBN-Pla-E5-20140902","[1361347, 1395807]"
"CBN-PdlC-A5-20150701","[1395807, 1397475]"
"CBN-PdlC-D4-20150701","[1395807]"
"CBN-PdlC-B5-20150701","[1395807, 1397475]"
"CBN-PdlC-D1-20150701","[1396253, 1420364]"
"CBN-PdlC-C6-20150701","[1420364]"
"CBN-PdlC-C2-20150701","[1394911]"
"CBN-PdlC-F2-20150701","[1360874, 1395807, 1397528, 1412857]"
"CBN-PdlC-F1-20150701","[1395807, 1396094]"
"CBN-PdlC-B6-20150701","[1392761, 1393708, 1394598, 1394911, 1395807]"
"CBN-PdlC-D3-20150701","[1388766]"
"CBN-PdlC-A6-20150701","[1397475]"
"CBN-PdlC-A4-20150701","[1400101]"
"CBN-PdlC-F3-20150701","[1392299, 1392612, 1395807]"
"CBN-PdlC-D6-20150701","[1395807]"
"CBN-PdlC-E3-20150701","[1395807]"
"CBN-PdlC-B3-20150701","[1356067, 1360140, 1391331, 1394911]"
"CBN-PdlC-D5-20150701","[1396839]"
"CBN-PdlC-C4-20150701","[1362592]"
"CBN-PdlC-E4-20150701","[1395807, 1396843]"
"CBN-PdlC-F4-20150701","[1392608, 1393687, 1395807]"
"CBN-PdlC-A1-20150701","[1396974, 1412857]"
"CBN-PdlC-E6-20150701","[1390793, 1395807, 1396843, 1397528]"
"CBN-PdlC-B4-20150701","[1397475]"
"CBN-PdlC-C5-20150701","[1390793, 1737591]"
"CBN-PdlC-B1-20150701","[1392608, 1396261]"
"CBN-PdlC-F6-20150701","[1396843]"
"CBN-PdlC-B2-20150701","[1360140, 1392608, 1396261]"
"CBN-PdlC-E1-20150701","[1360140, 1392608, 1392612, 1395807, 1396094, 1396253]"
"CBN-PdlC-C1-20150701","[1397500]"
"CBN-PdlC-F5-20150701","[1392608, 1395807, 1396843]"
"CBN-PdlC-A3-20150701","[1392608, 1412857]"
"CBN-PdlC-C3-20150701","[1393679]"
"CBN-Pla-D2-20150702","[1390793]"
"CBN-Pla-D4-20150702","[1361338]"
"CBN-Pla-F5-20150702","[1390793]"
"CBN-Pla-E4-20150702","[1390837]"
"CBN-Pla-F6-20150702","[1361347]"
"CBN-Pla-B1-20150702","[1361347]"
"CBN-Pla-A1-20150702","[1390793, 1397475]"
"CBN-Pla-C5-20150702","[1390793]"
"CBN-Pla-E6-20150702","[1390837, 1412857]"
"CBN-Pla-D6-20150702","[1395807]"
"CBN-Pla-A6-20150702","[1395949, 1741880]"
"CBN-Pla-A4-20150702","[1361347]"
"CBN-Pla-A3-20150702","[1395807]"
"CBN-Pla-E2-20150702","[1396253]"
"CBN-Pla-D1-20150702","[1361347]"
"CBN-Pla-C4-20150702","[1390793]"
"CBN-Pla-F1-20150702","[1390793]"
"CBN-Pla-E1-20150702","[1395949]"
"CBN-Pla-B5-20150702","[1390899]"
"CBN-Pla-A5-20150702","[1360269]"
"CBN-Pla-C6-20150702","[1390793]"
"CBN-Pla-C3-20150702","[1356359]"
"CBN-Pla-B4-20150702","[1390802]"
"CBN-Pla-C1-20150702","[1360140]"
"CBN-Pla-D5-20150702","[1390899]"
"CBN-Pla-B6-20150702","[1396169]"
"CBN-Pla-D3-20150702","[1395807]"
"CBN-Pla-A2-20150702","[1390793, 1394311]"
"CBN-Pla-F3-20150702","[1361281]"
"CBN-Pla-E5-20150702","[1392299]"
"CBN-Pla-E3-20150702","[1361347, 1396253]"
"CBN-Pla-B2-20150702","[1390837]"
"CBN-Pla-F2-20150702","[1359511]"
"CBN-Pla-C2-20150702","[1390793]"
"CBN-PdlC-D4-20150720","[1392535, 1395807, 1395870]"
"CBN-PdlC-B2-20150720","[1360140, 1392608, 1395807]"
"CBN-PdlC-E6-20150720","[1395807, 1396843]"
"CBN-PdlC-F4-20150720","[1360874, 1392608, 1393681, 1396843]"
"CBN-PdlC-C4-20150720","[1359511, 1394540, 1395807]"
"CBN-PdlC-E5-20150720","[1392608, 1395807, 1395870]"
"CBN-PdlC-F3-20150720","[1388766, 1392608, 1395807]"
"CBN-PdlC-D1-20150720","[1392535, 1395807, 1396253]"
"CBN-PdlC-F5-20150720","[1392608, 1395807, 1396843]"
"CBN-PdlC-B1-20150720","[1361367, 1392608, 1395807, 1412857]"
"CBN-PdlC-A3-20150720","[1391092, 1392608, 1394866, 1395807]"
"CBN-PdlC-D2-20150720","[1395807, 1396253, 1412857]"
"CBN-PdlC-A2-20150720","[1395807]"
"CBN-PdlC-D3-20150720","[1390793, 1412857, 1647128]"
"CBN-PdlC-C6-20150720","[1395807, 1396858, 1741880]"
"CBN-PdlC-F1-20150720","[1391331, 1395807]"
"CBN-PdlC-C5-20150720","[1392608, 1394540, 1395807]"
"CBN-PdlC-E3-20150720","[1395807]"
"CBN-PdlC-D5-20150720","[1395807]"
"CBN-PdlC-D6-20150720","[1395807]"
"CBN-PdlC-C1-20150720","[1395807]"
"CBN-PdlC-E2-20150720","[1394540, 1395807, 1396094]"
"CBN-PdlC-A1-20150720","[1390899, 1392535, 1392608, 1395807, 1396974, 1412857]"
"CBN-PdlC-F6-20150720","[1392608, 1394540, 1396843]"
"CBN-PdlC-E4-20150720","[1393665, 1395807, 1396843, 1721018]"
"CBN-PdlC-C3-20150720","[1361347, 1393660, 1394540, 1395807]"
"CBN-PdlC-B6-20150720","[1395807, 1395870, 1722440]"
"CBN-PdlC-C2-20150720","[1359511, 1395807, 1412857]"
"CBN-PdlC-E1-20150720","[1392608, 1395807, 1741880]"
"CBN-PdlC-F2-20150720","[1392608, 1395807]"
"CBN-PdlC-B5-20150720","[1361801, 1395807, 1397475, 1400101]"
"CBN-Pla-E1-20150723","[1359410]"
"CBN-Pla-F4-20150723","[1390793, 1394540, 1412857]"
"CBN-Pla-B5-20150723","[1395807]"
"CBN-Pla-A1-20150723","[1395807, 1397475]"
"CBN-Pla-E3-20150723","[1396253, 1396843, 1412857]"
"CBN-Pla-F6-20150723","[1396843]"
"CBN-Pla-C3-20150723","[1391881, 1395807]"
"CBN-Pla-C6-20150723","[1395807]"
"CBN-Pla-A6-20150723","[1395807]"
"CBN-Pla-F1-20150723","[1743646]"
"CBN-Pla-C1-20150723","[1392535, 1395870]"
"CBN-Pla-A5-20150723","[1395807, 1395870, 1741880]"
"CBN-Pla-B4-20150723","[1388766]"
"CBN-Pla-B6-20150723","[1395807, 1396869]"
"CBN-Pla-D3-20150723","[1395870, 1397042]"
"CBN-Pla-D1-20150723","[1395807]"
"CBN-Pla-B2-20150723","[1391120, 1392299, 1395807]"
"CBN-Pla-C5-20150723","[1395807]"
"CBN-Pla-F3-20150723","[1361367, 1741624]"
"CBN-Pla-E5-20150723","[1397542]"
"CBN-Pla-A3-20150723","[1388766, 1395807]"
"CBN-Pla-C4-20150723","[1392747, 1395807, 1395870, 1697384]"
"CBN-Pla-A2-20150723","[1395807]"
"CBN-Pla-D4-20150723","[1395807]"
"CBN-Pla-D5-20150723","[1360874, 1395807]"
"CBN-Pla-C2-20150723","[1392299, 1395807, 1395870]"
"CBN-Pla-F5-20150723","[1396843]"
"CBN-Pla-B1-20150723","[1392299, 1395807]"
"CBN-Pla-D6-20150723","[1359511, 1390899, 1395807]"
"CBN-Pla-E2-20150723","[1396253, 1400176, 1741624]"
"CBN-Pla-A4-20150723","[1395807]"
"CBN-Pla-F2-20150723","[1390899, 1412857, 1741624]"
