"quadrat_id","species_ids"
"CBN-Pla-C4-20130808","[1395807]"
"CBN-Pla-F4-20130808","[1359649, 1361091, 1388766, 1390793, 1395807]"
"CBN-Pla-F5-20130808","[1390793, 1396253, 1396733, 1396843]"
"CBN-Pla-F6-20130808","[1395807, 1396253, 1396843]"
"CBN-Pla-F3-20130808","[1361281, 1390883, 1396253]"
"CBN-Pla-A5-20130808","[1395870, 1738847]"
"CBN-Pla-B5-20130808","[1395807]"
"CBN-Pla-A6-20130808","[1395807]"
"CBN-Pla-B3-20130808","[1388766, 1395807, 1396253]"
"CBN-Pla-B1-20130808","[1360748, 1395807, 1396253]"
"CBN-Pla-C1-20130808","[1361347, 1392535, 1395807, 1395870, 1528543]"
"CBN-Pla-C2-20130808","[1388766, 1395807, 1395870, 1396253, 1396839]"
"CBN-Pla-C3-20130808","[1390793, 1395807, 1397123, 1397528]"
"CBN-Pla-D5-20130808","[1395807, 1396253]"
"CBN-Pla-E4-20130808","[1388766, 1396253, 1396843]"
"CBN-Pla-E2-20130808","[1359295, 1390793, 1394671, 1396253, 1412857]"
"CBN-Pla-E3-20130808","[1394366, 1394542, 1396144, 1396253, 1418612, 1654153]"
"CBN-Pla-D6-20130808","[1395807, 1396843, 1609716]"
"CBN-Pla-D3-20130808","[1395870, 1741880]"
"CBN-Pla-E5-20130808","[1361347, 1392535, 1395807]"
"CBN-Pla-D2-20130808","[1360748, 1360984, 1361347, 1388766, 1395807, 1396843]"
"CBN-Pla-E1-20130808","[1388915, 1393612, 1394598, 1396030, 1396253, 1396839, 1528543]"
"CBN-Pla-D1-20130808","[1360194, 1361347, 1391120, 1395807, 1397108]"
"CBN-Pla-B2-20130808","[1395807]"
"CBN-Pla-B4-20130808","[1388766, 1392299, 1395807, 1395870]"
"CBN-Pla-B6-20130808","[1390793, 1392299, 1395807, 1396974]"
"CBN-PdlC-D6-20130903","[1395807]"
"CBN-PdlC-E2-20130903","[1391797, 1395807]"
"CBN-PdlC-A3-20130903","[1388766, 1392535, 1392608, 1395807, 1412857]"
"CBN-PdlC-D3-20130903","[1647128]"
"CBN-PdlC-E1-20130903","[1390793, 1392608, 1395807]"
"CBN-PdlC-D4-20130903","[1395807, 1395862, 1412857, 1647128]"
"CBN-PdlC-D5-20130903","[1395807, 1395870]"
"CBN-PdlC-C4-20130903","[1360140, 1395807, 1395870]"
"CBN-PdlC-D1-20130903","[1395807]"
"CBN-PdlC-F4-20130903","[1355993, 1390495, 1392608]"
"CBN-PdlC-A2-20130903","[1388766, 1392761, 1393224, 1394554, 1395807, 1412857]"
"CBN-PdlC-A4-20130903","[1360299, 1392608, 1397475]"
"CBN-PdlC-A5-20130903","[1361367, 1395807, 1397475]"
"CBN-PdlC-B2-20130903","[1355993, 1392608]"
"CBN-PdlC-A6-20130903","[1395190, 1397475, 1646703, 1741661]"
"CBN-PdlC-D2-20130903","[1390793, 1412857]"
"CBN-PdlC-B3-20130903","[1388766, 1395807, 1590997]"
"CBN-PdlC-B1-20130903","[1392608]"
"CBN-PdlC-C5-20130903","[1393602, 1395807]"
"CBN-PdlC-E4-20130903","[1395807]"
"CBN-PdlC-A1-20130903","[1392608, 1396974, 1412857]"
"CBN-PdlC-F5-20130903","[1361801]"
"CBN-PdlC-B6-20130903","[1393224, 1395807, 1397475]"
"CBN-PdlC-F6-20130903","[1390793]"
"CBN-PdlC-E3-20130903","[1361284]"
"CBN-PdlC-B4-20130903","[1358024, 1395190, 1397475, 1741661]"
"CBN-PdlC-F3-20130903","[1392608, 1395807]"
"CBN-PdlC-C1-20130903","[1359301]"
"CBN-PdlC-F1-20130903","[1392535, 1395807]"
"CBN-PdlC-F2-20130903","[1395807, 1396253, 1412857]"
"CBN-PdlC-C3-20130903","[1361347, 1388766, 1395807, 1412857]"
"CBN-PdlC-B5-20130903","[1397475, 1397528]"
"CBN-PdlC-E6-20130903","[1390793]"
"CBN-PdlC-E5-20130903","[1390793, 1392608, 1395807]"
"CBN-PdlC-C6-20130903","[1390793, 1395807]"
"CBN-PdlC-C2-20130903","[1360140, 1388766, 1395807]"
"CBN-Pla-D2-20130904","[1388766, 1392299, 1394641, 1395807, 1395937, 1396843]"
"CBN-Pla-B2-20130904","[1390793, 1395807, 1697384]"
"CBN-Pla-C3-20130904","[1388766, 1390793, 1390899, 1395807]"
"CBN-Pla-D3-20130904","[1392299]"
"CBN-Pla-E1-20130904","[1359511, 1388766]"
"CBN-Pla-A2-20130904","[1395807, 1396015, 1397528]"
"CBN-Pla-D4-20130904","[1395807]"
"CBN-Pla-E4-20130904","[1394311, 1396843]"
"CBN-Pla-D1-20130904","[1395807, 1400176]"
"CBN-Pla-B3-20130904","[1390793, 1395807, 1396858]"
"CBN-Pla-E5-20130904","[1360140, 1388766, 1390793, 1395807, 1396843]"
"CBN-Pla-C1-20130904","[1361883, 1388766, 1395807]"
"CBN-Pla-A3-20130904","[1390899, 1395807, 1666930]"
"CBN-Pla-E6-20130904","[1395807]"
"CBN-Pla-F2-20130904","[1392299, 1396362, 1412857]"
"CBN-Pla-F5-20130904","[1396843]"
"CBN-Pla-C5-20130904","[1390793, 1395807, 1397491]"
"CBN-Pla-B5-20130904","[1394671, 1395807]"
"CBN-Pla-B4-20130904","[1395807]"
"CBN-Pla-C6-20130904","[1390793, 1390899, 1395807]"
"CBN-Pla-A1-20130904","[1394311, 1395807, 1397475]"
"CBN-Pla-A4-20130904","[1395807, 1395870, 1397043]"
"CBN-Pla-B1-20130904","[1395807, 1395949]"
"CBN-Pla-F3-20130904","[1390793, 1412857]"
"CBN-Pla-D5-20130904","[1388766, 1390899, 1395807, 1397528]"
"CBN-Pla-C4-20130904","[1388766, 1395807]"
"CBN-Pla-B6-20130904","[1394311, 1395807, 1396144]"
"CBN-Pla-A5-20130904","[1395807, 1395870]"
"CBN-Pla-F1-20130904","[1737699]"
"CBN-Pla-D6-20130904","[1395807, 1396843]"
"CBN-Pla-C2-20130904","[1395807, 1395870, 1741880]"
"CBN-Pla-A6-20130904","[1390793, 1395807, 1741880]"
"CBN-Pla-E2-20130904","[1396272, 1412857]"
"CBN-Pla-F4-20130904","[1396733]"
"CBN-Pla-F6-20130904","[1397042]"
"CBN-Pla-E3-20130904","[1395949, 1396144, 1396253]"
"CBN-PdlC-F6-20140630","[1361701, 1390793]"
"CBN-PdlC-E2-20140630","[1390793, 1396144, 1724565]"
"CBN-PdlC-F2-20140630","[1360140, 1388766, 1392608, 1394598, 1394911, 1493539]"
"CBN-PdlC-F1-20140630","[1394598, 1394898, 1394911, 1724565]"
"CBN-PdlC-F3-20140630","[1360299, 1388766, 1392608, 1393200, 1393619]"
"CBN-PdlC-B6-20140630","[1393200]"
"CBN-PdlC-E6-20140630","[1393200]"
"CBN-PdlC-E1-20140630","[1358497, 1392608, 1394911, 1396144, 1400110, 1412241]"
"CBN-PdlC-F5-20140630","[1360299, 1390793, 1390837, 1392608]"
"CBN-PdlC-E5-20140630","[1357950, 1358746, 1360299, 1390793, 1392608, 1393200]"
"CBN-PdlC-A6-20140630","[1390899, 1395870, 1395949, 1397475]"
"CBN-PdlC-E4-20140630","[1392608, 1664563]"
"CBN-PdlC-B5-20140630","[1391881]"
"CBN-PdlC-E3-20140630","[1549192]"
"CBN-PdlC-F4-20140630","[1360299, 1392608, 1393200, 1397430]"
"CBN-PdlC-C2-20140721","[1361347]"
"CBN-PdlC-A1-20140721","[1361338, 1392608, 1394911, 1412857]"
"CBN-PdlC-C3-20140721","[1393200]"
"CBN-PdlC-D4-20140721","[1388766, 1393679, 1395807, 1395870, 1396253]"
"CBN-PdlC-E1-20140721","[1392608, 1393965, 1395807, 1412857]"
"CBN-PdlC-F1-20140721","[1395807]"
"CBN-PdlC-E2-20140721","[1395807, 1412857]"
"CBN-PdlC-E3-20140721","[1395807]"
"CBN-PdlC-F6-20140721","[1392535, 1395807, 1396843]"
"CBN-PdlC-E5-20140721","[1393200]"
"CBN-PdlC-F3-20140721","[1392608, 1395807]"
"CBN-PdlC-D6-20140721","[1396253, 1609716, 1707089]"
"CBN-PdlC-F2-20140721","[1362273, 1391313, 1395807, 1396253, 1397328, 1397528]"
"CBN-PdlC-E6-20140721","[1393708]"
"CBN-PdlC-F5-20140721","[1392608, 1393708, 1395807]"
"CBN-PdlC-A6-20140721","[1397475]"
"CBN-PdlC-E4-20140721","[1393708, 1395807, 1397528]"
"CBN-PdlC-B1-20140721","[1360299, 1392608, 1393200, 1395807, 1397363]"
"CBN-PdlC-B4-20140721","[1358517, 1397475]"
"CBN-PdlC-D3-20140721","[1356882]"
"CBN-PdlC-B3-20140721","[1393200]"
"CBN-PdlC-A3-20140721","[1360874, 1391092, 1392608, 1393200, 1395807]"
"CBN-PdlC-B2-20140721","[1360299, 1392608, 1393845, 1394911]"
"CBN-PdlC-D2-20140721","[1396253]"
"CBN-PdlC-C1-20140721","[1361347, 1391697, 1393200, 1397500]"
"CBN-PdlC-B6-20140721","[1395807, 1395870, 1397475]"
"CBN-PdlC-D1-20140721","[1396253, 1396733]"
"CBN-PdlC-B5-20140721","[1395807, 1397475, 1400188]"
"CBN-PdlC-C6-20140721","[1392608]"
"CBN-PdlC-C5-20140721","[1361367]"
"CBN-PdlC-A2-20140721","[1360981, 1392761, 1397468]"
"CBN-PdlC-C4-20140721","[1395807]"
"CBN-PdlC-D5-20140721","[1392608, 1394911, 1395807]"
"CBN-PdlC-A5-20140721","[1360140, 1395807, 1397475]"
"CBN-Pla-B1-20140722","[1418612]"
"CBN-Pla-F6-20140722","[1390793]"
"CBN-Pla-F3-20140722","[1396253]"
"CBN-Pla-B4-20140722","[1390837]"
"CBN-Pla-D1-20140722","[1390802]"
"CBN-Pla-B5-20140722","[1390793]"
"CBN-Pla-F4-20140722","[1359952, 1390837]"
"CBN-Pla-B6-20140722","[1361382, 1390793, 1396144]"
"CBN-Pla-E2-20140722","[1359511, 1395718, 1396144, 1654153, 1738749]"
"CBN-Pla-D6-20140722","[1361373, 1361382, 1609716]"
"CBN-Pla-C3-20140722","[1359937, 1390793]"
"CBN-Pla-B2-20140722","[1390793]"
"CBN-Pla-D3-20140722","[1397500]"
"CBN-Pla-A6-20140722","[1356402, 1390793, 1395949]"
"CBN-Pla-E3-20140722","[1390793, 1394366, 1396144, 1396253, 1654153]"
"CBN-Pla-D5-20140722","[1390793, 1396144]"
"CBN-Pla-F1-20140722","[1390793, 1392299]"
"CBN-Pla-A5-20140722","[1390793]"
"CBN-Pla-C2-20140722","[1390837]"
"CBN-Pla-D4-20140722","[1390793]"
"CBN-Pla-E4-20140722","[1390793]"
"CBN-Pla-F2-20140722","[1390793, 1390837, 1392299, 1394671]"
"CBN-Pla-B3-20140722","[1390793, 1392761]"
"CBN-Pla-F5-20140722","[1392761]"
"CBN-Pla-E1-20140722","[1388766, 1390793, 1390837]"
"CBN-Pla-E5-20140722","[1360140, 1390793, 1394598, 1414270]"
"CBN-Pla-A1-20140722","[1396060, 1397475]"
"CBN-Pla-E6-20140722","[1390793, 1390837]"
"CBN-Pla-A2-20140722","[1390837, 1396015]"
"CBN-Pla-A3-20140722","[1390793, 1418612]"
"CBN-Pla-A4-20140722","[1390793]"
"CBN-Pla-D2-20140722","[1359952, 1390837]"
"CBN-Pla-C5-20140722","[1390793, 1390899, 1396144]"
"CBN-PdlC-F4-20140811","[1392608, 1393200]"
"CBN-PdlC-C4-20140811","[1394366, 1395807]"
"CBN-PdlC-F2-20140811","[1395807, 1396253, 1412857]"
"CBN-PdlC-D5-20140811","[1395807]"
"CBN-PdlC-F3-20140811","[1392608, 1394911, 1395807]"
"CBN-PdlC-C6-20140811","[1395807]"
"CBN-PdlC-B6-20140811","[1395807]"
"CBN-PdlC-F1-20140811","[1394540]"
"CBN-PdlC-E3-20140811","[1395807]"
"CBN-PdlC-E5-20140811","[1361367, 1392608, 1393200, 1395807]"
"CBN-PdlC-C5-20140811","[1395807]"
"CBN-PdlC-E4-20140811","[1392608, 1395807]"
"CBN-PdlC-B5-20140811","[1395807, 1737701]"
"CBN-PdlC-A1-20140811","[1361382, 1392608, 1394554, 1394911, 1395807, 1396974, 1412857]"
"CBN-PdlC-F5-20140811","[1392608]"
"CBN-PdlC-C2-20140811","[1392535, 1395807, 1412857]"
"CBN-PdlC-C1-20140811","[1360140, 1393200]"
"CBN-PdlC-B4-20140811","[1391649, 1397475]"
"CBN-PdlC-D6-20140811","[1395807]"
"CBN-PdlC-D3-20140811","[1413349]"
"CBN-PdlC-D4-20140811","[1395807, 1395862, 1412857]"
"CBN-PdlC-A4-20140811","[1392608, 1393200, 1395190, 1395807, 1397475, 1737701]"
"CBN-PdlC-E1-20140811","[1360299, 1361141, 1392608, 1395807]"
"CBN-PdlC-B1-20140811","[1392608]"
"CBN-PdlC-A3-20140811","[1392608, 1395807]"
"CBN-PdlC-D2-20140811","[1395807, 1412857]"
"CBN-PdlC-B2-20140811","[1392608]"
"CBN-PdlC-E2-20140811","[1391120, 1395807]"
"CBN-PdlC-B3-20140811","[1393200, 1394911, 1395807, 1395949]"
"CBN-PdlC-A5-20140811","[1395807]"
"CBN-PdlC-E6-20140811","[1390793, 1395807]"
"CBN-PdlC-C3-20140811","[1392299]"
"CBN-PdlC-F6-20140811","[1392556, 1395807, 1396843]"
"CBN-PdlC-D1-20140811","[1395807, 1396253]"
"CBN-Pla-A5-20140812","[1360874, 1395807, 1395870]"
"CBN-Pla-B2-20140812","[1390793, 1395807, 1397528]"
"CBN-Pla-A4-20140812","[1395807, 1741880]"
"CBN-Pla-A6-20140812","[1390793, 1395807]"
"CBN-Pla-A2-20140812","[1394311, 1395807, 1396015]"
"CBN-Pla-A1-20140812","[1390793, 1391120, 1395807, 1397475, 1397528, 1412857]"
"CBN-Pla-A3-20140812","[1394540, 1395807, 1396094]"
"CBN-Pla-B3-20140812","[1390793, 1395807, 1396253]"
"CBN-Pla-B5-20140812","[1395807, 1397043]"
"CBN-Pla-B1-20140812","[1389627, 1395807, 1397528]"
"CBN-Pla-B4-20140812","[1395807]"
"CBN-Pla-B6-20140812","[1360748, 1360874, 1394671, 1395807, 1395940]"
"CBN-PdlC-B2-20140901","[1392608]"
"CBN-PdlC-B3-20140901","[1388766, 1395807, 1395949]"
"CBN-PdlC-C4-20140901","[1392608, 1395807]"
"CBN-PdlC-F4-20140901","[1392608, 1396733]"
"CBN-PdlC-D6-20140901","[1395807]"
"CBN-PdlC-B6-20140901","[1394540]"
"CBN-PdlC-A3-20140901","[1363944, 1390793, 1392608, 1393200, 1395807, 1412857]"
"CBN-PdlC-A6-20140901","[1395190, 1397475, 1646703, 1741661]"
"CBN-PdlC-A2-20140901","[1356402, 1392535, 1412857]"
"CBN-PdlC-C1-20140901","[1358496, 1395807, 1738627]"
"CBN-PdlC-E1-20140901","[1361347, 1390793, 1392608, 1394311, 1412857]"
"CBN-PdlC-D5-20140901","[1395807]"
"CBN-PdlC-C2-20140901","[1392535, 1395807, 1412857]"
"CBN-PdlC-C6-20140901","[1361367, 1395807]"
"CBN-PdlC-F3-20140901","[1395807]"
"CBN-PdlC-E4-20140901","[1395807]"
"CBN-PdlC-D1-20140901","[1395807, 1396733]"
"CBN-PdlC-F2-20140901","[1395807]"
"CBN-PdlC-E3-20140901","[1361099]"
"CBN-PdlC-E2-20140901","[1395807, 1412857]"
"CBN-PdlC-A1-20140901","[1361367, 1392608, 1394589, 1412857]"
"CBN-PdlC-A4-20140901","[1392608, 1393200, 1395190, 1397475, 1397486, 1397500, 1738627, 1741661]"
"CBN-PdlC-F1-20140901","[1391120, 1395807, 1396094]"
"CBN-PdlC-B1-20140901","[1392608, 1395807]"
"CBN-PdlC-D4-20140901","[1361367, 1395807]"
"CBN-PdlC-B5-20140901","[1361367, 1395807, 1397475, 1741661]"
"CBN-PdlC-C5-20140901","[1361382, 1395807]"
"CBN-PdlC-D2-20140901","[1390793, 1412857]"
"CBN-PdlC-C3-20140901","[1361347, 1395807, 1412857]"
"CBN-PdlC-B4-20140901","[1358517, 1397475]"
"CBN-PdlC-D3-20140901","[1412857]"
"CBN-Pla-B2-20140902","[1392761, 1395807]"
"CBN-Pla-B6-20140902","[1394311, 1396144]"
"CBN-Pla-B1-20140902","[1395807]"
"CBN-Pla-C2-20140902","[1412857]"
"CBN-Pla-C6-20140902","[1391881, 1392299, 1395807]"
"CBN-Pla-F6-20140902","[1395807]"
"CBN-Pla-E2-20140902","[1361367, 1396253]"
"CBN-Pla-E4-20140902","[1361367, 1392299, 1394311]"
"CBN-Pla-D6-20140902","[1361367, 1395807]"
"CBN-Pla-D3-20140902","[1392299, 1394311, 1395807]"
"CBN-Pla-A4-20140902","[1391120, 1395807]"
"CBN-Pla-F2-20140902","[1392299, 1412857]"
"CBN-Pla-F5-20140902","[1737693]"
"CBN-Pla-C3-20140902","[1390899, 1395807]"
"CBN-Pla-A2-20140902","[1361367, 1390899, 1394366, 1395807]"
"CBN-Pla-E6-20140902","[1654153]"
"CBN-Pla-B3-20140902","[1394311, 1395807, 1396733, 1666930]"
"CBN-Pla-B4-20140902","[1395807]"
"CBN-Pla-E3-20140902","[1391120, 1396253]"
"CBN-Pla-D4-20140902","[1390793, 1395807, 1395870, 1396974, 1397528]"
"CBN-Pla-A1-20140902","[1395807, 1396869, 1397475, 1666930]"
"CBN-Pla-D5-20140902","[1395807]"
"CBN-Pla-D2-20140902","[1392299]"
"CBN-Pla-D1-20140902","[1390793, 1395807, 1395870]"
"CBN-Pla-C4-20140902","[1392299, 1395807]"
"CBN-Pla-F3-20140902","[1359511, 1360140, 1394438, 1412857]"
"CBN-Pla-C5-20140902","[1395807, 1397528]"
"CBN-Pla-A6-20140902","[1394366, 1395807]"
"CBN-Pla-A5-20140902","[1390793, 1395870]"
"CBN-Pla-B5-20140902","[1361367, 1390793, 1395807, 1395870, 1396733]"
"CBN-Pla-E1-20140902","[1361367]"
"CBN-Pla-A3-20140902","[1361367, 1391734, 1394311, 1395807]"
"CBN-Pla-F1-20140902","[1425722]"
"CBN-Pla-E5-20140902","[1392299, 1395807]"
"CBN-PdlC-A5-20150701","[1362729, 1395807, 1397475]"
"CBN-PdlC-D4-20150701","[1361382, 1394911, 1654153]"
"CBN-PdlC-B5-20150701","[1394911, 1395807, 1395870, 1397475]"
"CBN-PdlC-D1-20150701","[1396253]"
"CBN-PdlC-C6-20150701","[1393200]"
"CBN-PdlC-C2-20150701","[1360140, 1388766, 1393200]"
"CBN-PdlC-F2-20150701","[1395807, 1412857]"
"CBN-PdlC-F1-20150701","[1392534, 1395807]"
"CBN-PdlC-B6-20150701","[1361801, 1395807]"
"CBN-PdlC-D3-20150701","[1418612]"
"CBN-PdlC-A6-20150701","[1358517, 1360269, 1397475]"
"CBN-PdlC-A4-20150701","[1392608, 1393200, 1395190, 1397475]"
"CBN-PdlC-F3-20150701","[1359897, 1395807]"
"CBN-PdlC-D6-20150701","[1356424]"
"CBN-PdlC-E3-20150701","[1395807]"
"CBN-PdlC-B3-20150701","[1394898, 1394911, 1395807]"
"CBN-PdlC-D5-20150701","[1392608]"
"CBN-PdlC-C4-20150701","[1356359, 1361338]"
"CBN-PdlC-E4-20150701","[1395807]"
"CBN-PdlC-F4-20150701","[1360299, 1392608, 1392611, 1393981, 1395101, 1396843, 1397123, 1664563]"
"CBN-PdlC-A1-20150701","[1360299, 1388766, 1390793, 1392608, 1394911, 1395807]"
"CBN-PdlC-E6-20150701","[1392535, 1393708, 1395807]"
"CBN-PdlC-B4-20150701","[1358517, 1397475]"
"CBN-PdlC-C5-20150701","[1396974]"
"CBN-PdlC-B1-20150701","[1360299, 1392608]"
"CBN-PdlC-F6-20150701","[1359511, 1392535, 1395807, 1396843]"
"CBN-PdlC-B2-20150701","[1392130, 1392608, 1396261]"
"CBN-PdlC-E1-20150701","[1392608, 1393947, 1395807]"
"CBN-PdlC-C1-20150701","[1393200, 1397500]"
"CBN-PdlC-F5-20150701","[1360299, 1392608, 1392611]"
"CBN-PdlC-A3-20150701","[1392608, 1393200, 1396253, 1737645]"
"CBN-PdlC-C3-20150701","[1361347]"
"CBN-Pla-D2-20150702","[1363735, 1388915, 1390837]"
"CBN-Pla-D4-20150702","[1396974]"
"CBN-Pla-F5-20150702","[1390793, 1722440]"
"CBN-Pla-E4-20150702","[1361141, 1390837]"
"CBN-Pla-F6-20150702","[1396253]"
"CBN-Pla-B1-20150702","[1361338]"
"CBN-Pla-A1-20150702","[1390793, 1397475]"
"CBN-Pla-C5-20150702","[1390793]"
"CBN-Pla-E6-20150702","[1390837, 1396144, 1396253, 1396733, 1412857]"
"CBN-Pla-D6-20150702","[1395807]"
"CBN-Pla-A6-20150702","[1395807, 1395949, 1396094]"
"CBN-Pla-A4-20150702","[1361347]"
"CBN-Pla-A3-20150702","[1364071, 1390793, 1395807, 1654153]"
"CBN-Pla-E2-20150702","[1390793, 1394366, 1396253, 1654153]"
"CBN-Pla-D1-20150702","[1390793, 1390837, 1395807, 1395949, 1396839]"
"CBN-Pla-C4-20150702","[1390837]"
"CBN-Pla-F1-20150702","[1391120]"
"CBN-Pla-E1-20150702","[1361141, 1390904, 1418612]"
"CBN-Pla-B5-20150702","[1361373, 1390793]"
"CBN-Pla-A5-20150702","[1390793]"
"CBN-Pla-C6-20150702","[1356424, 1390793, 1390837]"
"CBN-Pla-C3-20150702","[1360748, 1390793, 1390837, 1395868, 1397500]"
"CBN-Pla-B4-20150702","[1394828]"
"CBN-Pla-C1-20150702","[1360140, 1390793, 1392535, 1394898, 1395807, 1414270, 1528543, 1741880]"
"CBN-Pla-D5-20150702","[1609716]"
"CBN-Pla-B6-20150702","[1361347, 1390793, 1396015]"
"CBN-Pla-D3-20150702","[1397500]"
"CBN-Pla-A2-20150702","[1394598]"
"CBN-Pla-F3-20150702","[1396253]"
"CBN-Pla-E5-20150702","[1392535, 1396843, 1400110]"
"CBN-Pla-E3-20150702","[1361141, 1396253, 1412857]"
"CBN-Pla-B2-20150702","[1388766]"
"CBN-Pla-F2-20150702","[1390837, 1391120, 1412857]"
"CBN-Pla-C2-20150702","[1390837, 1394311]"
"CBN-PdlC-D4-20150720","[1392535, 1392537, 1395807]"
"CBN-PdlC-B2-20150720","[1360299, 1392608, 1395200]"
"CBN-PdlC-E6-20150720","[1392608, 1392612, 1395807, 1396843]"
"CBN-PdlC-F4-20150720","[1392608, 1395807, 1396843, 1741754]"
"CBN-PdlC-C4-20150720","[1360299, 1392608, 1395807, 1395870, 1397528]"
"CBN-PdlC-E5-20150720","[1392608, 1395807]"
"CBN-PdlC-F3-20150720","[1391734, 1392608, 1392612, 1395807]"
"CBN-PdlC-D1-20150720","[1392537, 1392556, 1395807]"
"CBN-PdlC-F5-20150720","[1363420, 1392608, 1392612, 1397354]"
"CBN-PdlC-B1-20150720","[1392608, 1395807, 1412857]"
"CBN-PdlC-A3-20150720","[1360299, 1392608, 1393200, 1395807, 1397475, 1412857]"
"CBN-PdlC-D2-20150720","[1391092, 1392761, 1396253, 1412857]"
"CBN-PdlC-A2-20150720","[1393200, 1395807, 1412857]"
"CBN-PdlC-D3-20150720","[1356278, 1412857, 1647128]"
"CBN-PdlC-C6-20150720","[1395807]"
"CBN-PdlC-F1-20150720","[1395807]"
"CBN-PdlC-C5-20150720","[1395807]"
"CBN-PdlC-E3-20150720","[1395807]"
"CBN-PdlC-D5-20150720","[1394540, 1395807]"
"CBN-PdlC-D6-20150720","[1395807]"
"CBN-PdlC-C1-20150720","[1388766, 1395807]"
"CBN-PdlC-E2-20150720","[1395807, 1397432]"
"CBN-PdlC-A1-20150720","[1360299, 1392535, 1392608, 1395807, 1396843]"
"CBN-PdlC-F6-20150720","[1390793, 1392608, 1395807, 1396843, 1397042]"
"CBN-PdlC-E4-20150720","[1395807]"
"CBN-PdlC-C3-20150720","[1393660, 1393679, 1395807, 1741880]"
"CBN-PdlC-B6-20150720","[1361801, 1395807]"
"CBN-PdlC-C2-20150720","[1395807, 1412857, 1738749]"
