"quadrat_id","species_ids"
"CBN-PdlC-D4-20130807","[1360140, 1395807, 1395870, 1418688, 1741880]"
"CBN-PdlC-A6-20130807","[1358517, 1360269, 1395190, 1397475, 1741661]"
"CBN-PdlC-B4-20130807","[1360269, 1395190, 1395718, 1397475, 1741661]"
"CBN-PdlC-B1-20130807","[1360299, 1391797, 1392608, 1392611, 1395807]"
"CBN-PdlC-D1-20130807","[1360140, 1388766, 1395807, 1395868, 1396094]"
"CBN-PdlC-C6-20130807","[1360269, 1360874, 1394911, 1395807, 1741880]"
"CBN-PdlC-D5-20130807","[1360140, 1360269, 1360874, 1395807, 1395870]"
"CBN-Pla-C6-20130808","[1388766, 1394366, 1395807, 1395868, 1397500]"
"CBN-Pla-A4-20130808","[1360269, 1395807, 1395870, 1396094, 1741880]"
"CBN-Pla-A3-20130808","[1395807, 1395868, 1395870, 1397123, 1397500]"
"CBN-Pla-D4-20130808","[1395807, 1395868, 1395870, 1396974, 1741880]"
"CBN-Pla-C5-20130808","[1361347, 1390899, 1395807, 1395868, 1396974]"
"CBN-Pla-A2-20130808","[1388766, 1391120, 1395807, 1396733, 1396974]"
"CBN-Pla-A1-20130808","[1388766, 1395807, 1395870, 1396733, 1396974]"
"CBN-Pla-E6-20130808","[1361141, 1361281, 1390793, 1390904, 1395807]"
"CBN-Pla-F2-20130808","[1361141, 1361367, 1394671, 1412857, 1737720]"
"CBN-Pla-F1-20130808","[1361367, 1390904, 1398222, 1654153, 1722440]"
"CBN-Pla-C4-20130808","[1395758, 1395807, 1395868, 1395870, 1397042]"
"CBN-Pla-F4-20130808","[1361141, 1361281, 1390793, 1390904, 1396839]"
"CBN-Pla-F5-20130808","[1390793, 1390904, 1391120, 1396733, 1398222]"
"CBN-Pla-F6-20130808","[1359511, 1361141, 1361281, 1361284, 1390793]"
"CBN-Pla-F3-20130808","[1361141, 1361281, 1361367, 1391207, 1396839]"
"CBN-Pla-A5-20130808","[1395807, 1395862, 1395870, 1396094, 1741880]"
"CBN-Pla-B5-20130808","[1360269, 1391734, 1395807, 1395870, 1397043]"
"CBN-Pla-A6-20130808","[1395807, 1395870, 1396094, 1396733, 1741880]"
"CBN-Pla-B3-20130808","[1391120, 1395807, 1396733, 1397123, 1397528]"
"CBN-Pla-B1-20130808","[1388766, 1395807, 1395870, 1396733, 1396974]"
"CBN-Pla-C1-20130808","[1390793, 1391331, 1395868, 1396974, 1418612]"
"CBN-Pla-C2-20130808","[1390793, 1390837, 1391120, 1396974, 1398222]"
"CBN-Pla-C3-20130808","[1390793, 1395807, 1395868, 1395870, 1418688]"
"CBN-Pla-D5-20130808","[1360269, 1360874, 1395807, 1396733, 1396974]"
"CBN-Pla-E4-20130808","[1361141, 1390793, 1390904, 1396974, 1397528]"
"CBN-Pla-E2-20130808","[1362331, 1390793, 1390904, 1391120, 1722440]"
"CBN-Pla-E3-20130808","[1390793, 1390874, 1390904, 1391120, 1742053]"
"CBN-Pla-D6-20130808","[1395807, 1395868, 1395870, 1396094, 1741880]"
"CBN-Pla-D3-20130808","[1395807, 1395870, 1396060, 1418688, 1741880]"
"CBN-Pla-E5-20130808","[1361281, 1390793, 1390802, 1390904, 1391120]"
"CBN-Pla-D2-20130808","[1390793, 1391120, 1392338, 1395807, 1396733]"
"CBN-Pla-E1-20130808","[1361141, 1361367, 1390793, 1394671, 1651363]"
"CBN-Pla-D1-20130808","[1361141, 1390793, 1391120, 1395807, 1397528]"
"CBN-Pla-B2-20130808","[1395807, 1396733, 1396974, 1397528, 1741880]"
"CBN-Pla-B4-20130808","[1394366, 1395807, 1396733, 1396974, 1398222]"
"CBN-Pla-B6-20130808","[1388766, 1390899, 1395807, 1395870, 1397528]"
"CBN-PdlC-D6-20130903","[1392747, 1395807, 1395868, 1396733, 1737701]"
"CBN-PdlC-E2-20130903","[1390793, 1391120, 1395807, 1396733, 1737693]"
"CBN-PdlC-A3-20130903","[1388766, 1395807, 1395870, 1412857, 1742053]"
"CBN-PdlC-D3-20130903","[1390793, 1394725, 1647128, 1647156, 1744479]"
"CBN-PdlC-E1-20130903","[1388766, 1391120, 1391331, 1395807, 1396733]"
"CBN-PdlC-D4-20130903","[1395807, 1395862, 1395870, 1396858, 1741880]"
"CBN-PdlC-D5-20130903","[1361284, 1361347, 1392299, 1395807, 1395870]"
"CBN-PdlC-C4-20130903","[1359511, 1361367, 1391120, 1395807, 1402995]"
"CBN-PdlC-D1-20130903","[1395807, 1395868, 1395870, 1396094, 1418688]"
"CBN-PdlC-F4-20130903","[1392608, 1392747, 1395807, 1396115, 1396733]"
"CBN-PdlC-A2-20130903","[1395949, 1396015, 1396016, 1396974, 1412857]"
"CBN-PdlC-A4-20130903","[1360748, 1360874, 1392747, 1397475, 1397528]"
"CBN-PdlC-A5-20130903","[1395807, 1395870, 1396858, 1396974, 1397528]"
"CBN-PdlC-B2-20130903","[1360299, 1392608, 1392611, 1392614, 1396974]"
"CBN-PdlC-A6-20130903","[1360269, 1395190, 1395870, 1397475, 1741661]"
"CBN-PdlC-D2-20130903","[1363738, 1394643, 1395807, 1412857, 1742053]"
"CBN-PdlC-B3-20130903","[1359511, 1360140, 1390793, 1391797, 1395807]"
"CBN-PdlC-B1-20130903","[1360299, 1391797, 1392608, 1392611, 1392612]"
"CBN-PdlC-C5-20130903","[1360140, 1392747, 1395807, 1395870, 1397042]"
"CBN-PdlC-E4-20130903","[1395807, 1395870, 1396733, 1396970, 1418688]"
"CBN-PdlC-A1-20130903","[1391074, 1394366, 1395718, 1395807, 1412857]"
"CBN-PdlC-F5-20130903","[1356422, 1390793, 1392241, 1395807, 1396253]"
"CBN-PdlC-B6-20130903","[1360269, 1395807, 1395870, 1396974, 1418688]"
"CBN-PdlC-F6-20130903","[1361554, 1390793, 1390837, 1390866, 1397528]"
"CBN-PdlC-E3-20130903","[1361141, 1361281, 1361284, 1361347, 1392299]"
"CBN-PdlC-B4-20130903","[1358517, 1395190, 1397475, 1737701, 1741661]"
"CBN-PdlC-F3-20130903","[1361284, 1388766, 1391120, 1392299, 1395807]"
"CBN-PdlC-C1-20130903","[1359511, 1360140, 1388766, 1395807, 1395870]"
"CBN-PdlC-F1-20130903","[1360140, 1388766, 1395807, 1395870, 1396094]"
"CBN-PdlC-F2-20130903","[1362729, 1388766, 1395807, 1396733, 1397528]"
"CBN-PdlC-C3-20130903","[1363543, 1363736, 1388766, 1395807, 1400188]"
"CBN-PdlC-B5-20130903","[1395807, 1395870, 1397475, 1737701, 1741661]"
"CBN-PdlC-E6-20130903","[1390793, 1395807, 1395870, 1396253, 1396733]"
"CBN-PdlC-E5-20130903","[1359511, 1360269, 1395807, 1395870, 1397042]"
"CBN-PdlC-C6-20130903","[1359511, 1363736, 1388766, 1392747, 1396857]"
"CBN-PdlC-C2-20130903","[1360140, 1395807, 1395870, 1396858, 1741880]"
"CBN-Pla-D2-20130904","[1360874, 1390793, 1394542, 1396733, 1396839]"
"CBN-Pla-B2-20130904","[1390793, 1390802, 1390899, 1395807, 1741880]"
"CBN-Pla-C3-20130904","[1361141, 1390793, 1390899, 1397528, 1651363]"
"CBN-Pla-D3-20130904","[1395807, 1395870, 1396974, 1397528, 1741880]"
"CBN-Pla-E1-20130904","[1361141, 1361347, 1392407, 1636731, 1651363]"
"CBN-Pla-A2-20130904","[1390899, 1395807, 1395870, 1397528, 1741880]"
"CBN-Pla-D4-20130904","[1391412, 1391881, 1395807, 1395868, 1396733]"
"CBN-Pla-E4-20130904","[1361141, 1361281, 1361347, 1390793, 1394311]"
"CBN-Pla-D1-20130904","[1361141, 1390793, 1390802, 1394311, 1651363]"
"CBN-Pla-B3-20130904","[1390793, 1390899, 1394311, 1395807, 1397528]"
"CBN-Pla-E5-20130904","[1359511, 1390793, 1390837, 1390898, 1392299]"
"CBN-Pla-C1-20130904","[1361141, 1388766, 1390793, 1400188, 1519650]"
"CBN-Pla-A3-20130904","[1360269, 1395807, 1395870, 1396094, 1741880]"
"CBN-Pla-E6-20130904","[1361141, 1361347, 1392299, 1394311, 1737699]"
"CBN-Pla-F2-20130904","[1356359, 1361141, 1390904, 1392407, 1394671]"
"CBN-Pla-F5-20130904","[1356359, 1390793, 1390866, 1391120, 1396839]"
"CBN-Pla-C5-20130904","[1390793, 1390899, 1395807, 1397528, 1737656]"
"CBN-Pla-B5-20130904","[1393968, 1394366, 1396733, 1397528, 1697384]"
"CBN-Pla-B4-20130904","[1359511, 1361347, 1390793, 1395807, 1397528]"
"CBN-Pla-C6-20130904","[1360269, 1395807, 1395870, 1396094, 1666930]"
"CBN-Pla-A1-20130904","[1388766, 1391120, 1395807, 1396733, 1737693]"
"CBN-Pla-A4-20130904","[1360269, 1390899, 1395807, 1395870, 1741880]"
"CBN-Pla-B1-20130904","[1395807, 1395862, 1395868, 1395870, 1396858]"
"CBN-Pla-F3-20130904","[1356359, 1361141, 1361281, 1390793, 1394311]"
"CBN-Pla-D5-20130904","[1390899, 1395807, 1395868, 1396974, 1397528]"
"CBN-Pla-C4-20130904","[1390793, 1390802, 1395807, 1395868, 1737693]"
"CBN-Pla-B6-20130904","[1361141, 1390802, 1394671, 1395807, 1395868]"
"CBN-Pla-A5-20130904","[1360269, 1395807, 1395870, 1396094, 1741880]"
"CBN-Pla-F1-20130904","[1361141, 1388766, 1390793, 1394671, 1396974]"
"CBN-Pla-D6-20130904","[1388766, 1395807, 1396094, 1396733, 1741880]"
"CBN-Pla-C2-20130904","[1390793, 1390815, 1392299, 1392407, 1722440]"
"CBN-Pla-A6-20130904","[1395807, 1395868, 1395870, 1396094, 1397528]"
"CBN-Pla-E2-20130904","[1390899, 1391120, 1392407, 1412857, 1737720]"
"CBN-Pla-F4-20130904","[1361141, 1361373, 1361382, 1390793, 1392299]"
"CBN-Pla-F6-20130904","[1361284, 1361347, 1388766, 1390793, 1396974]"
"CBN-Pla-E3-20130904","[1361141, 1390793, 1391207, 1396733, 1396839]"
"CBN-PdlC-F6-20140630","[1390793, 1390837, 1390904, 1398222, 1654153]"
"CBN-PdlC-E2-20140630","[1390793, 1390904, 1394530, 1398222, 1737701]"
"CBN-PdlC-F2-20140630","[1388766, 1395807, 1396733, 1397231, 1400188]"
"CBN-PdlC-F1-20140630","[1388766, 1394598, 1394910, 1394911, 1395807]"
"CBN-PdlC-F3-20140630","[1361141, 1361281, 1361347, 1392299, 1396169]"
"CBN-PdlC-B6-20140630","[1391412, 1392761, 1394366, 1395949, 1664614]"
"CBN-PdlC-E6-20140630","[1390793, 1390802, 1390904, 1396733, 1398222]"
"CBN-PdlC-E1-20140630","[1388766, 1392608, 1392614, 1394598, 1396733]"
"CBN-PdlC-F5-20140630","[1361281, 1390793, 1390837, 1394605, 1418688]"
"CBN-PdlC-E5-20140630","[1363456, 1390899, 1392608, 1393200, 1398222]"
"CBN-PdlC-A6-20140630","[1360269, 1395870, 1397475, 1737701, 1741880]"
"CBN-PdlC-E4-20140630","[1361281, 1395807, 1396733, 1397528, 1737507]"
"CBN-PdlC-B5-20140630","[1363261, 1393473, 1722407, 1722435, 1744570]"
"CBN-PdlC-E3-20140630","[1390793, 1390802, 1390837, 1398222, 1722440]"
"CBN-PdlC-F4-20140630","[1360874, 1393200, 1396733, 1402995, 1737422]"
"CBN-PdlC-C2-20140721","[1390837, 1394643, 1395807, 1396974, 1412857]"
"CBN-PdlC-A1-20140721","[1388766, 1394598, 1396839, 1396974, 1412857]"
"CBN-PdlC-C3-20140721","[1359511, 1361373, 1391120, 1396974, 1402995]"
"CBN-PdlC-D4-20140721","[1359511, 1388766, 1391331, 1396253, 1727501]"
"CBN-PdlC-E1-20140721","[1395807, 1395868, 1395870, 1396094, 1397528]"
"CBN-PdlC-F1-20140721","[1395807, 1395870, 1396094, 1397528, 1741880]"
"CBN-PdlC-E2-20140721","[1360874, 1389543, 1395807, 1397500, 1397528]"
"CBN-PdlC-E3-20140721","[1361281, 1361347, 1392299, 1395807, 1395870]"
"CBN-PdlC-F6-20140721","[1360874, 1388766, 1390793, 1397500, 1397528]"
"CBN-PdlC-E5-20140721","[1360874, 1363622, 1388766, 1393708, 1395807]"
"CBN-PdlC-F3-20140721","[1360874, 1388766, 1395807, 1396974, 1397528]"
"CBN-PdlC-D6-20140721","[1390866, 1390904, 1393702, 1396169, 1396974]"
"CBN-PdlC-F2-20140721","[1364066, 1395807, 1396094, 1396974, 1397528]"
"CBN-PdlC-E6-20140721","[1360140, 1362729, 1395807, 1395870, 1397528]"
"CBN-PdlC-F5-20140721","[1359511, 1363741, 1388766, 1392747, 1397528]"
"CBN-PdlC-A6-20140721","[1358517, 1360269, 1395190, 1395807, 1397475]"
"CBN-PdlC-E4-20140721","[1388766, 1395807, 1396733, 1397123, 1397528]"
"CBN-PdlC-B1-20140721","[1360299, 1391797, 1392608, 1392611, 1396261]"
"CBN-PdlC-B4-20140721","[1358517, 1391797, 1396843, 1397475, 1737701]"
"CBN-PdlC-D3-20140721","[1360140, 1388766, 1390793, 1394911, 1647128]"
"CBN-PdlC-B3-20140721","[1360140, 1388766, 1394911, 1395807, 1396974]"
"CBN-PdlC-A3-20140721","[1360874, 1391074, 1397500, 1397549, 1412857]"
"CBN-PdlC-B2-20140721","[1360299, 1392608, 1392611, 1394840, 1396261]"
"CBN-PdlC-D2-20140721","[1390793, 1390802, 1390866, 1392066, 1412857]"
"CBN-PdlC-C1-20140721","[1356835, 1360140, 1392699, 1394289, 1394911]"
"CBN-PdlC-B6-20140721","[1360140, 1360269, 1395807, 1395870, 1741880]"
"CBN-PdlC-D1-20140721","[1395807, 1395868, 1396253, 1397466, 1420364]"
"CBN-PdlC-B5-20140721","[1358517, 1395190, 1395807, 1396733, 1397475]"
"CBN-PdlC-C6-20140721","[1359511, 1363741, 1390802, 1390866, 1400188]"
"CBN-PdlC-C5-20140721","[1390793, 1390802, 1390837, 1392305, 1609716]"
"CBN-PdlC-A2-20140721","[1395949, 1396015, 1412857, 1737720, 1738749]"
"CBN-PdlC-C4-20140721","[1390793, 1390899, 1391120, 1396974, 1398222]"
"CBN-PdlC-D5-20140721","[1361281, 1361801, 1390793, 1390802, 1396733]"
"CBN-PdlC-A5-20140721","[1360140, 1362729, 1388766, 1395807, 1396974]"
"CBN-Pla-B1-20140722","[1390866, 1390899, 1391797, 1396839, 1412857]"
"CBN-Pla-F6-20140722","[1356359, 1361141, 1398222, 1651363, 1722435]"
"CBN-Pla-F3-20140722","[1390802, 1390874, 1390904, 1396839, 1609716]"
"CBN-Pla-B4-20140722","[1390793, 1390802, 1390904, 1398222, 1651363]"
"CBN-Pla-D1-20140722","[1356359, 1361141, 1390802, 1390874, 1390904]"
"CBN-Pla-B5-20140722","[1390866, 1390899, 1390904, 1397528, 1398222]"
"CBN-Pla-F4-20140722","[1361141, 1390793, 1390837, 1390899, 1398222]"
"CBN-Pla-B6-20140722","[1390793, 1390802, 1390899, 1396839, 1398222]"
"CBN-Pla-E2-20140722","[1361141, 1390793, 1390899, 1391120, 1396839]"
"CBN-Pla-D6-20140722","[1390802, 1390904, 1391412, 1396839, 1398222]"
"CBN-Pla-C3-20140722","[1356359, 1390793, 1390802, 1390904, 1396839]"
"CBN-Pla-B2-20140722","[1361281, 1390793, 1390874, 1390899, 1395949]"
"CBN-Pla-D3-20140722","[1390802, 1390899, 1396839, 1398222, 1609716]"
"CBN-Pla-A6-20140722","[1390802, 1390899, 1394530, 1396839, 1737701]"
"CBN-Pla-E3-20140722","[1390793, 1390899, 1390904, 1396839, 1418612]"
"CBN-Pla-D5-20140722","[1390802, 1390874, 1390899, 1390904, 1609716]"
"CBN-Pla-F1-20140722","[1361141, 1388766, 1390793, 1390837, 1395949]"
"CBN-Pla-A5-20140722","[1356402, 1390793, 1391412, 1394530, 1737701]"
"CBN-Pla-C2-20140722","[1390793, 1390802, 1390899, 1390904, 1398222]"
"CBN-Pla-D4-20140722","[1356359, 1390793, 1390802, 1390866, 1396839]"
"CBN-Pla-E4-20140722","[1390793, 1390837, 1390874, 1390899, 1390904]"
"CBN-Pla-F2-20140722","[1361141, 1390793, 1390866, 1390899, 1609716]"
"CBN-Pla-B3-20140722","[1361281, 1390793, 1390899, 1398222, 1609716]"
"CBN-Pla-F5-20140722","[1390793, 1390899, 1390904, 1396839, 1398222]"
"CBN-Pla-E1-20140722","[1361141, 1390793, 1390815, 1390837, 1651363]"
"CBN-Pla-E5-20140722","[1390793, 1390802, 1390837, 1390874, 1651363]"
"CBN-Pla-A1-20140722","[1396839, 1397475, 1398222, 1737701, 1741880]"
"CBN-Pla-E6-20140722","[1359587, 1390793, 1390802, 1390899, 1397513]"
"CBN-Pla-A2-20140722","[1390793, 1390899, 1391412, 1396839, 1398222]"
"CBN-Pla-A3-20140722","[1390866, 1390904, 1391412, 1394530, 1398222]"
"CBN-Pla-A4-20140722","[1390899, 1390904, 1396839, 1398222, 1737701]"
"CBN-Pla-D2-20140722","[1361281, 1390793, 1390899, 1398222, 1651363]"
"CBN-Pla-C5-20140722","[1390793, 1390837, 1390874, 1390899, 1398222]"
"CBN-PdlC-F4-20140811","[1360874, 1392608, 1393200, 1393213, 1395807]"
"CBN-PdlC-C4-20140811","[1360140, 1360269, 1395807, 1395870, 1741880]"
"CBN-PdlC-F2-20140811","[1395807, 1395862, 1395868, 1395870, 1741880]"
"CBN-PdlC-D5-20140811","[1395807, 1395862, 1395868, 1395870, 1741880]"
"CBN-PdlC-F3-20140811","[1392299, 1395807, 1395868, 1397500, 1397528]"
"CBN-PdlC-C6-20140811","[1359511, 1360874, 1364071, 1392305, 1395807]"
"CBN-PdlC-B6-20140811","[1360269, 1395807, 1395862, 1395870, 1397528]"
"CBN-PdlC-F1-20140811","[1391120, 1395807, 1395870, 1397043, 1741880]"
"CBN-PdlC-E3-20140811","[1360269, 1395807, 1395870, 1397528, 1741880]"
"CBN-PdlC-E5-20140811","[1392608, 1392614, 1393200, 1395807, 1396733]"
"CBN-PdlC-C5-20140811","[1359511, 1360874, 1395807, 1397043, 1738627]"
"CBN-PdlC-E4-20140811","[1395807, 1395868, 1395870, 1396733, 1396858]"
"CBN-PdlC-B5-20140811","[1360269, 1395807, 1395862, 1395868, 1395870]"
"CBN-PdlC-A1-20140811","[1396974, 1397471, 1412857, 1738749, 1741880]"
"CBN-PdlC-F5-20140811","[1390793, 1390899, 1395807, 1395870, 1741880]"
"CBN-PdlC-C2-20140811","[1360140, 1395870, 1396974, 1412857, 1741880]"
"CBN-PdlC-C1-20140811","[1359511, 1360140, 1395807, 1395870, 1741880]"
"CBN-PdlC-B4-20140811","[1358517, 1391652, 1395190, 1397475, 1741661]"
"CBN-PdlC-D6-20140811","[1391331, 1394540, 1395807, 1395870, 1741880]"
"CBN-PdlC-D3-20140811","[1361141, 1390793, 1395870, 1413349, 1647128]"
"CBN-PdlC-D4-20140811","[1360140, 1395807, 1395862, 1395870, 1741880]"
"CBN-PdlC-A4-20140811","[1360874, 1393200, 1395190, 1397043, 1397500]"
"CBN-PdlC-E1-20140811","[1361141, 1391120, 1392608, 1394311, 1395807]"
"CBN-PdlC-B1-20140811","[1360299, 1392606, 1392608, 1392611, 1395807]"
"CBN-PdlC-A3-20140811","[1391120, 1394866, 1396733, 1397547, 1412857]"
"CBN-PdlC-D2-20140811","[1359526, 1391074, 1394643, 1412857, 1742053]"
"CBN-PdlC-B2-20140811","[1360299, 1392608, 1392611, 1392612, 1392614]"
"CBN-PdlC-E2-20140811","[1361141, 1390793, 1394671, 1395807, 1395870]"
"CBN-PdlC-B3-20140811","[1360140, 1390904, 1396839, 1397528, 1412857]"
"CBN-PdlC-A5-20140811","[1389627, 1395807, 1395868, 1395870, 1397500]"
"CBN-PdlC-E6-20140811","[1390793, 1395807, 1395862, 1395870, 1737693]"
"CBN-PdlC-C3-20140811","[1360140, 1395807, 1395870, 1397043, 1402995]"
"CBN-PdlC-F6-20140811","[1390793, 1390837, 1390899, 1392299, 1395807]"
"CBN-PdlC-D1-20140811","[1359511, 1363741, 1392241, 1392747, 1395807]"
"CBN-Pla-A5-20140812","[1360269, 1395807, 1395862, 1395870, 1741880]"
"CBN-Pla-B2-20140812","[1394366, 1395807, 1395862, 1395870, 1741880]"
"CBN-Pla-A4-20140812","[1395807, 1395862, 1395868, 1395870, 1741880]"
"CBN-Pla-A6-20140812","[1395807, 1395870, 1396094, 1396974, 1741880]"
"CBN-Pla-A2-20140812","[1390899, 1395807, 1395870, 1396094, 1741880]"
"CBN-Pla-A1-20140812","[1360874, 1394542, 1395807, 1397123, 1397500]"
"CBN-Pla-A3-20140812","[1360269, 1395807, 1395870, 1396094, 1397528]"
"CBN-Pla-B3-20140812","[1361141, 1390793, 1394311, 1395807, 1741880]"
"CBN-Pla-B5-20140812","[1360874, 1395807, 1395870, 1397528, 1741880]"
"CBN-Pla-B1-20140812","[1390793, 1391120, 1395807, 1396974, 1397528]"
"CBN-Pla-B4-20140812","[1390899, 1395807, 1395870, 1396094, 1397528]"
"CBN-Pla-B6-20140812","[1361141, 1390899, 1395807, 1395870, 1396094]"
"CBN-PdlC-B2-20140901","[1360299, 1391120, 1392608, 1392611, 1392614]"
"CBN-PdlC-B3-20140901","[1388766, 1389627, 1397547, 1397549, 1400188]"
"CBN-PdlC-C4-20140901","[1395807, 1396843, 1396974, 1397042, 1737699]"
"CBN-PdlC-F4-20140901","[1362422, 1392608, 1392611, 1392612, 1396261]"
"CBN-PdlC-D6-20140901","[1359511, 1363741, 1392747, 1395807, 1397528]"
"CBN-PdlC-B6-20140901","[1395807, 1395868, 1395870, 1397528, 1654153]"
"CBN-PdlC-A3-20140901","[1356817, 1359511, 1394643, 1397500, 1412857]"
"CBN-PdlC-A6-20140901","[1358517, 1391648, 1395870, 1397475, 1741661]"
"CBN-PdlC-A2-20140901","[1393679, 1395949, 1395973, 1395990, 1412857]"
"CBN-PdlC-C1-20140901","[1359511, 1360140, 1363736, 1392747, 1738627]"
"CBN-PdlC-E1-20140901","[1361347, 1390899, 1396094, 1397500, 1397528]"
"CBN-PdlC-D5-20140901","[1391881, 1395807, 1395868, 1396733, 1397528]"
"CBN-PdlC-C2-20140901","[1395807, 1396839, 1396974, 1412857, 1418688]"
"CBN-PdlC-C6-20140901","[1363736, 1392747, 1396253, 1396733, 1396858]"
"CBN-PdlC-F3-20140901","[1360269, 1395807, 1395868, 1396733, 1396974]"
"CBN-PdlC-E4-20140901","[1388766, 1395807, 1396733, 1396858, 1396974]"
"CBN-PdlC-D1-20140901","[1359511, 1392747, 1395807, 1396094, 1396733]"
"CBN-PdlC-F2-20140901","[1390802, 1395807, 1395870, 1396094, 1397528]"
"CBN-PdlC-E3-20140901","[1361281, 1361284, 1391207, 1395807, 1651233]"
"CBN-PdlC-E2-20140901","[1361141, 1361347, 1390793, 1392299, 1395807]"
"CBN-PdlC-A1-20140901","[1391120, 1396733, 1396839, 1396974, 1412857]"
"CBN-PdlC-A4-20140901","[1360874, 1394366, 1394542, 1397475, 1397500]"
"CBN-PdlC-F1-20140901","[1390899, 1395807, 1396094, 1396733, 1397528]"
"CBN-PdlC-B1-20140901","[1360299, 1361367, 1391797, 1392608, 1396015]"
"CBN-PdlC-D4-20140901","[1388766, 1395807, 1396733, 1396974, 1397528]"
"CBN-PdlC-B5-20140901","[1391734, 1395807, 1395870, 1397475, 1741661]"
"CBN-PdlC-C5-20140901","[1361382, 1392747, 1395807, 1395870, 1654153]"
"CBN-PdlC-D2-20140901","[1361141, 1361284, 1390793, 1412857, 1742053]"
