"quadrat_id","species_ids"
"CBN-Pla-A3-20130724","[1356402, 1390904, 1391207, 1391412, 1392761, 1396094, 1396839, 1396974, 1398222, 1418612, 1737693]"
"CBN-PdlC-B2-20130807","[1360299, 1392535, 1392561, 1392608, 1392611, 1392614, 1393228, 1394540, 1395807, 1399923, 1400188, 1414270, 1647128, 1664563]"
"CBN-PdlC-B6-20130807","[1360874, 1361801, 1394540, 1395807, 1395870, 1396974, 1738789]"
"CBN-PdlC-B5-20130807","[1360269, 1361801, 1392631, 1395190, 1395807, 1395870, 1396974, 1397450, 1397475, 1741661]"
"CBN-PdlC-B3-20130807","[1360140, 1388766, 1391074, 1391427, 1392535, 1394366, 1394911, 1395807, 1395868, 1396858, 1396974, 1397528, 1528543]"
"CBN-PdlC-D3-20130807","[1356843, 1360140, 1360874, 1362331, 1362729, 1363630, 1363738, 1388766, 1391529, 1394598, 1394911, 1395807, 1412857, 1413349, 1535234, 1647128, 1736442, 1737693]"
"CBN-PdlC-D2-20130807","[1360140, 1361077, 1363736, 1363738, 1393312, 1393619, 1394866, 1395807, 1396253, 1396733, 1397528, 1412857, 1414270, 1529289]"
"CBN-PdlC-E5-20130807","[1359511, 1359551, 1360299, 1360872, 1360874, 1363575, 1363622, 1364071, 1388766, 1390793, 1391309, 1392608, 1392611, 1394366, 1395807, 1396253, 1396843, 1721637, 1737422]"
"CBN-PdlC-F1-20130807","[1360140, 1388766, 1390793, 1391094, 1392535, 1392541, 1392561, 1393708, 1395807, 1396733, 1396974, 1529289, 1741880]"
"CBN-PdlC-E6-20130807","[1388766, 1390793, 1395807, 1396253, 1396843, 1397318, 1397528, 1397551, 1400188, 1737422]"
"CBN-PdlC-F2-20130807","[1360864, 1388766, 1390793, 1391309, 1391331, 1394289, 1395807, 1396974, 1397231, 1397675, 1412857, 1721018, 1728573, 1737507]"
"CBN-PdlC-E3-20130807","[1359511, 1361347, 1361382, 1395807, 1396253, 1396857]"
"CBN-PdlC-F3-20130807","[1361347, 1388766, 1390208, 1392608, 1392747, 1394366, 1395807, 1396253, 1396733, 1397528, 1399923, 1609716]"
"CBN-PdlC-F4-20130807","[1358147, 1360874, 1363016, 1363740, 1364068, 1364071, 1391869, 1392608, 1395807, 1396253, 1396733, 1396843, 1396858, 1721018]"
"CBN-PdlC-F6-20130807","[1359511, 1390793, 1396253, 1396843, 1396857, 1397551]"
"CBN-PdlC-C1-20130807","[1359511, 1360140, 1360872, 1360874, 1362396, 1362729, 1364066, 1392747, 1393708, 1395807, 1414270]"
"CBN-PdlC-E4-20130807","[1360299, 1390793, 1392608, 1393225, 1393768, 1394866, 1395807, 1396733, 1396857, 1396858, 1397528]"
"CBN-PdlC-E2-20130807","[1390802, 1392299, 1393584, 1395807, 1395868, 1396733, 1396858, 1741587]"
"CBN-PdlC-C5-20130807","[1360140, 1363736, 1364068, 1395807, 1396858, 1400110, 1402995]"
"CBN-PdlC-C4-20130807","[1360140, 1361872, 1388766, 1393708, 1394911, 1395807, 1395870, 1397450, 1414270, 1697384]"
"CBN-PdlC-C3-20130807","[1360140, 1360864, 1360874, 1361347, 1363455, 1393708, 1395807, 1395870, 1402995, 1654153]"
"CBN-PdlC-A1-20130807","[1360299, 1388766, 1390793, 1392535, 1392608, 1394597, 1394898, 1395807, 1396974, 1397123, 1397468, 1397471, 1412857]"
"CBN-PdlC-A2-20130807","[1356355, 1388766, 1391120, 1393200, 1394366, 1394540, 1394542, 1395807, 1395870, 1396094, 1397123, 1397468, 1397500, 1666930, 1744294]"
"CBN-PdlC-E1-20130807","[1358497, 1359511, 1360140, 1360269, 1360874, 1388766, 1389346, 1390793, 1390899, 1392198, 1392608, 1394597, 1395807, 1395870]"
"CBN-PdlC-A3-20130807","[1360140, 1360142, 1364068, 1364071, 1373165, 1388766, 1389329, 1392535, 1392608, 1392631, 1393708, 1394366, 1394866, 1394911, 1395807, 1395868, 1397107, 1412857, 1737545]"
"CBN-PdlC-D6-20130807","[1360140, 1362729, 1363741, 1393708, 1394911, 1395807, 1395870, 1396858, 1741880]"
"CBN-PdlC-A5-20130807","[1358517, 1359662, 1360874, 1393708, 1395807, 1397475, 1397547, 1400101, 1741661]"
"CBN-PdlC-A4-20130807","[1358517, 1360194, 1360299, 1360748, 1392608, 1394598, 1394866, 1395807, 1397450, 1397475, 1397500, 1738847, 1741661]"
"CBN-PdlC-D4-20130807","[1356303, 1360140, 1388766, 1392608, 1392611, 1394540, 1395085, 1395807, 1396253, 1397042, 1397450, 1400188, 1737507]"
"CBN-PdlC-A6-20130807","[1358517, 1362729, 1391654, 1395190, 1395807, 1396843, 1397471, 1397475, 1646703, 1741661]"
"CBN-PdlC-B4-20130807","[1358517, 1395190, 1397475, 1412857, 1638029, 1741661]"
"CBN-PdlC-B1-20130807","[1356422, 1358654, 1358655, 1360299, 1388766, 1392138, 1392608, 1393200, 1393679, 1394910, 1395807, 1395870, 1396733, 1397471]"
"CBN-PdlC-D1-20130807","[1364066, 1391313, 1393708, 1393810, 1395807, 1396094, 1396253, 1420364]"
"CBN-PdlC-C6-20130807","[1359511, 1364068, 1393200, 1394911, 1395807, 1395870]"
"CBN-PdlC-D5-20130807","[1360874, 1392130, 1395807, 1741880]"
"CBN-Pla-C6-20130808","[1390793, 1391120, 1395807, 1395862, 1396253, 1396733, 1397500, 1397528]"
"CBN-Pla-A4-20130808","[1361347, 1388766, 1390793, 1395807, 1395870, 1396094, 1396974, 1400188, 1741880]"
"CBN-Pla-A3-20130808","[1364071, 1388766, 1394671, 1395001, 1395807, 1396858, 1396974, 1397123, 1397528, 1737422]"
"CBN-Pla-D4-20130808","[1360984, 1361141, 1390793, 1390899, 1391120, 1395807, 1395870, 1396974, 1397471, 1666930, 1722440, 1737656, 1738847]"
"CBN-Pla-C5-20130808","[1360748, 1362592, 1390793, 1390899, 1391120, 1394366, 1395807, 1395862, 1395868, 1396094, 1396733, 1396974, 1397528]"
"CBN-Pla-A2-20130808","[1358147, 1360748, 1388766, 1390793, 1391120, 1394725, 1395807, 1395870, 1396733, 1396974, 1397353, 1397528, 1412857, 1609716]"
"CBN-Pla-A1-20130808","[1356729, 1361281, 1388766, 1390793, 1391120, 1395807, 1396253, 1396733, 1396974, 1397475, 1397528, 1398222, 1737507, 1741661]"
"CBN-Pla-E6-20130808","[1357928, 1360748, 1361347, 1364066, 1388766, 1388915, 1390793, 1390837, 1391120, 1391207, 1391734, 1395807, 1395870, 1396094, 1396640, 1396974, 1397528, 1418612]"
"CBN-Pla-F2-20130808","[1357085, 1361141, 1361275, 1361347, 1361367, 1361382, 1390793, 1390837, 1391120, 1392198, 1392299, 1393228, 1393584, 1395948, 1396253, 1396974, 1397593, 1412857, 1418612, 1741587]"
"CBN-Pla-F1-20130808","[1361141, 1361626, 1363738, 1390890, 1393679, 1394866, 1396843, 1396869, 1722440]"
"CBN-Pla-C4-20130808","[1360216, 1360864, 1361281, 1364066, 1364068, 1390793, 1390899, 1393708, 1395807]"
"CBN-Pla-F4-20130808","[1359649, 1360194, 1361091, 1361141, 1361347, 1362331, 1388766, 1390793, 1390837, 1390904, 1391120, 1391846, 1394366, 1395112, 1395807, 1395949, 1396839, 1396974, 1412857]"
"CBN-Pla-F5-20130808","[1361141, 1361281, 1390793, 1390883, 1395807, 1396253, 1396733, 1396839, 1396843, 1396974, 1737693]"
"CBN-Pla-F6-20130808","[1360269, 1360874, 1361141, 1361347, 1364071, 1390793, 1390802, 1390837, 1392761, 1394840, 1395807, 1396253, 1396843, 1397450, 1741589]"
"CBN-Pla-F3-20130808","[1358426, 1361141, 1361281, 1361347, 1361367, 1362592, 1390756, 1390793, 1390883, 1391120, 1391207, 1392299, 1392685, 1393836, 1394655, 1394671, 1394866, 1396253, 1397468, 1397565, 1400188, 1528543, 1720959, 1741589]"
"CBN-Pla-A5-20130808","[1360874, 1390793, 1390802, 1390899, 1392241, 1395807, 1395868, 1395870, 1396094, 1738847, 1741880]"
"CBN-Pla-B5-20130808","[1391734, 1394366, 1395807, 1396094, 1396733, 1397528, 1721018]"
"CBN-Pla-A6-20130808","[1390899, 1394366, 1395807, 1396094, 1396974, 1738749, 1741880]"
"CBN-Pla-B3-20130808","[1388766, 1390793, 1391120, 1392747, 1394366, 1395807, 1396253, 1396733, 1396974, 1397123, 1397528, 1398222]"
"CBN-Pla-B1-20130808","[1360140, 1360748, 1388766, 1390793, 1391120, 1393968, 1394366, 1394910, 1395807, 1395870, 1396253, 1396733, 1396974, 1397123, 1400188, 1738749]"
"CBN-Pla-C1-20130808","[1361141, 1361347, 1362729, 1388766, 1390793, 1390837, 1390899, 1391120, 1391331, 1392535, 1392552, 1393228, 1394289, 1394598, 1395807, 1395870, 1396839, 1528543, 1609716, 1654153, 1737699, 1741880]"
"CBN-Pla-C2-20130808","[1360140, 1361281, 1388766, 1390793, 1391120, 1393708, 1393710, 1394548, 1395807, 1395870, 1396253, 1396733, 1396839, 1396974, 1397528, 1418688, 1420364, 1741880]"
"CBN-Pla-C3-20130808","[1361647, 1388766, 1390793, 1390904, 1391734, 1395807, 1396839, 1396974, 1397043, 1397123, 1397528, 1418688]"
"CBN-Pla-D5-20130808","[1388766, 1390793, 1390899, 1391120, 1391207, 1393224, 1393253, 1395807, 1396094, 1396253, 1396843, 1396974, 1397123, 1397528, 1397551, 1741880]"
"CBN-Pla-E4-20130808","[1360312, 1360874, 1361141, 1364068, 1390793, 1390837, 1390899, 1390904, 1391120, 1394598, 1394828, 1395807, 1396253, 1396843, 1397528, 1397593, 1412857]"
"CBN-Pla-E2-20130808","[1359295, 1361141, 1361367, 1361585, 1362745, 1363741, 1390793, 1390837, 1390899, 1390910, 1391120, 1391331, 1392299, 1394671, 1394841, 1395949, 1396144, 1396253, 1396839, 1396974, 1397461, 1397491, 1400188, 1412857, 1654153, 1722440, 1738749]"
"CBN-Pla-E3-20130808","[1361141, 1390793, 1392299, 1392657, 1393660, 1394366, 1394542, 1394671, 1394866, 1395949, 1396144, 1396253, 1396839, 1412857, 1418612, 1528543, 1654153]"
"CBN-Pla-D6-20130808","[1391120, 1395807, 1395868, 1396843, 1396974, 1397528, 1397675, 1609716, 1741880]"
"CBN-Pla-D3-20130808","[1360140, 1361281, 1363738, 1388766, 1388915, 1390793, 1390837, 1390904, 1395807, 1395870, 1396974, 1654153, 1737701, 1741880]"
"CBN-Pla-E5-20130808","[1360140, 1361141, 1361347, 1390793, 1390802, 1390899, 1391120, 1391331, 1391359, 1392299, 1392535, 1393708, 1394366, 1394911, 1395807, 1396733, 1396974, 1413421, 1531145, 1741624]"
"CBN-Pla-D2-20130808","[1360748, 1360864, 1360984, 1361347, 1388766, 1390793, 1390837, 1390927, 1391120, 1391734, 1392299, 1392535, 1392553, 1393710, 1395807, 1396733, 1396843, 1396974, 1397042, 1397528, 1400188]"
"CBN-Pla-E1-20130808","[1358701, 1361057, 1361141, 1361338, 1361347, 1361367, 1362331, 1388766, 1388915, 1390756, 1390793, 1390837, 1390899, 1390904, 1394598, 1394600, 1396018, 1396030, 1396253, 1396839, 1397468, 1412857, 1528543, 1722440]"
"CBN-Pla-D1-20130808","[1360194, 1360874, 1361141, 1361347, 1390793, 1390904, 1391120, 1391207, 1393708, 1393947, 1394866, 1395000, 1395001, 1395807, 1396839, 1396974, 1397528, 1412857]"
"CBN-Pla-B2-20130808","[1388766, 1390793, 1390802, 1392747, 1395807, 1396733, 1397528, 1609716]"
"CBN-Pla-B4-20130808","[1360748, 1360874, 1361347, 1362023, 1388766, 1392299, 1394311, 1395807, 1395870, 1396733, 1396974, 1397123, 1397528, 1741880]"
"CBN-Pla-B6-20130808","[1360874, 1361281, 1361367, 1363622, 1390793, 1392299, 1393224, 1395807, 1395862, 1395949, 1396733, 1396974, 1397500, 1397528, 1721018]"
"CBN-PdlC-D6-20130903","[1356359, 1360140, 1363736, 1363740, 1390793, 1392747, 1395807, 1395870, 1396094, 1396858, 1396974, 1397528, 1517773, 1738749, 1741880]"
"CBN-PdlC-E2-20130903","[1389627, 1390899, 1391412, 1391797, 1395807, 1396094, 1397528, 1412857, 1743471]"
"CBN-PdlC-A3-20130903","[1360140, 1363736, 1388766, 1388915, 1392535, 1392608, 1394643, 1395807, 1396094, 1400188, 1412857, 1414270, 1737507]"
"CBN-PdlC-D3-20130903","[1388766, 1390793, 1390866, 1391120, 1392747, 1394311, 1394911, 1396408, 1397208, 1398815, 1413349, 1647128, 1647132, 1737699, 1743393, 1744479]"
"CBN-PdlC-E1-20130903","[1361275, 1362729, 1388766, 1390793, 1392608, 1394725, 1395807, 1396094, 1396733, 1397528, 1412857, 1418688, 1737693, 1741880]"
"CBN-PdlC-D4-20130903","[1360299, 1361367, 1391881, 1392608, 1392611, 1395807, 1395862, 1395870, 1396408, 1396857, 1397528, 1412857, 1647128, 1720959, 1741767]"
"CBN-PdlC-D5-20130903","[1359511, 1360140, 1360874, 1361074, 1361347, 1392130, 1392299, 1395807, 1395870, 1738627]"
"CBN-PdlC-C4-20130903","[1359511, 1360140, 1388766, 1394540, 1395807, 1395862, 1395870, 1396733]"
"CBN-PdlC-D1-20130903","[1390802, 1394366, 1395807, 1396733, 1396858, 1396970]"
"CBN-PdlC-F4-20130903","[1355993, 1357148, 1358654, 1360874, 1362396, 1390495, 1391503, 1392503, 1392608, 1393200, 1394600, 1395807, 1396733, 1397045, 1402995, 1737693]"
"CBN-PdlC-A2-20130903","[1360874, 1360984, 1366028, 1388766, 1392535, 1392761, 1393200, 1393224, 1393473, 1394366, 1394554, 1394643, 1395807, 1396974, 1412857, 1414270]"
"CBN-PdlC-A4-20130903","[1358517, 1360299, 1360748, 1360874, 1390802, 1392299, 1392608, 1395190, 1395807, 1397043, 1397475, 1400188, 1418688, 1458783, 1738627]"
"CBN-PdlC-A5-20130903","[1359835, 1360269, 1361367, 1362331, 1391881, 1392593, 1394366, 1395807, 1396974, 1397450, 1397475, 1397500, 1741661]"
"CBN-PdlC-B2-20130903","[1355993, 1356320, 1360299, 1392130, 1392608, 1392611, 1393845, 1394438, 1395807, 1395870, 1395949, 1397867]"
"CBN-PdlC-A6-20130903","[1389800, 1392136, 1393660, 1393874, 1395190, 1395870, 1397475, 1646703, 1741661]"
"CBN-PdlC-D2-20130903","[1360140, 1363741, 1390793, 1392747, 1395807, 1397528, 1397593, 1412857, 1738627]"
"CBN-PdlC-B3-20130903","[1356286, 1358496, 1360140, 1388766, 1388915, 1390793, 1391120, 1391881, 1392535, 1392631, 1392685, 1394366, 1395807, 1400188, 1412857, 1414270, 1482204, 1528543, 1590997]"
"CBN-PdlC-B1-20130903","[1360299, 1362331, 1391120, 1391797, 1392608, 1393200, 1394643, 1395807, 1397332, 1397528]"
"CBN-PdlC-C5-20130903","[1356418, 1359511, 1363736, 1390899, 1393602, 1394366, 1394540, 1395807, 1395870, 1396857, 1396858, 1396974]"
"CBN-PdlC-E4-20130903","[1361347, 1364068, 1391207, 1392608, 1392611, 1395807, 1395870, 1396253, 1396733, 1396858, 1396974, 1397123, 1397528, 1400188, 1737507]"
"CBN-PdlC-A1-20130903","[1360299, 1391120, 1392535, 1392608, 1392614, 1393200, 1394366, 1394911, 1395807, 1396843, 1396974, 1397528, 1412857, 1413421, 1654153, 1738749]"
"CBN-PdlC-F5-20130903","[1361801, 1390793, 1390899, 1395807, 1396253, 1398222, 1400125, 1400188, 1737693]"
"CBN-PdlC-B6-20130903","[1360269, 1361801, 1391412, 1392747, 1393224, 1393665, 1394366, 1395807, 1395870, 1396733, 1396974, 1397475, 1397528, 1741634]"
"CBN-PdlC-F6-20130903","[1359511, 1390793, 1390821, 1390846, 1396253, 1396843]"
"CBN-PdlC-E3-20130903","[1361347, 1390793, 1392299, 1395807, 1397528]"
"CBN-PdlC-B4-20130903","[1358024, 1391094, 1391649, 1391652, 1394624, 1395190, 1395949, 1396974, 1397475, 1646703, 1647128, 1741661]"
"CBN-PdlC-F3-20130903","[1360874, 1361347, 1361367, 1362331, 1363736, 1388766, 1392299, 1392608, 1392747, 1395718, 1395807, 1397450, 1412857]"
"CBN-PdlC-C1-20130903","[1356418, 1359301, 1360874, 1363736, 1392747, 1395807, 1395870, 1505431, 1741624, 1741880]"
"CBN-PdlC-F1-20130903","[1358496, 1360140, 1363302, 1388766, 1390793, 1390899, 1392535, 1392541, 1394911, 1395807, 1395870, 1396094, 1396969, 1397535, 1400188, 1741880]"
"CBN-PdlC-F2-20130903","[1358733, 1359511, 1361141, 1388766, 1390899, 1392241, 1392299, 1392352, 1394911, 1395807, 1396094, 1396253, 1396733, 1400110, 1412857, 1651485]"
"CBN-PdlC-C3-20130903","[1359511, 1361347, 1363736, 1388766, 1392299, 1394311, 1395807, 1395870, 1396253, 1396439, 1396843, 1400188, 1412857, 1418688]"
"CBN-PdlC-B5-20130903","[1360140, 1392761, 1395807, 1396858, 1397470, 1397475, 1397528, 1397547, 1400188, 1741661]"
"CBN-PdlC-E6-20130903","[1359511, 1390793, 1390904, 1391120, 1395807, 1396253, 1396733, 1396843]"
"CBN-PdlC-E5-20130903","[1360874, 1364071, 1390793, 1392138, 1392608, 1392611, 1395807, 1396253, 1396843, 1397450, 1400188, 1721018, 1741903]"
"CBN-PdlC-C6-20130903","[1359511, 1363736, 1363740, 1390793, 1392747, 1393200, 1395807, 1395937, 1396857, 1396858, 1412857]"
"CBN-PdlC-C2-20130903","[1388766, 1390899, 1392299, 1392747, 1394366, 1394643, 1395807, 1395870, 1412857, 1727501, 1741880]"
"CBN-Pla-D2-20130904","[1361141, 1361347, 1361373, 1388766, 1390899, 1392299, 1394311, 1395807, 1395870, 1395937, 1396733, 1396843, 1396869, 1400176, 1412857, 1482204, 1590997, 1609716, 1737699]"
"CBN-Pla-B2-20130904","[1360140, 1363133, 1390793, 1394311, 1394366, 1394399, 1395807, 1395870, 1396733, 1396858, 1397524, 1397528, 1397547, 1398644, 1666930, 1697384, 1737693]"
"CBN-Pla-C3-20130904","[1361141, 1388766, 1390793, 1390802, 1390899, 1392299, 1394540, 1395807, 1395862, 1395937, 1396974, 1397500, 1397528, 1400176, 1664443]"
"CBN-Pla-D3-20130904","[1388766, 1390793, 1391412, 1392299, 1395870, 1396045, 1396843, 1412857, 1609716, 1741880]"
"CBN-Pla-E1-20130904","[1356791, 1359511, 1361141, 1361233, 1388766, 1390793, 1390904, 1391207, 1392535, 1394671, 1394898, 1396253, 1396869, 1396974, 1397551, 1418612, 1528543, 1741587]"
"CBN-Pla-A2-20130904","[1388766, 1390793, 1390899, 1391074, 1394311, 1394540, 1394542, 1395758, 1395807, 1395870, 1395949, 1395973, 1396015, 1396733, 1396858, 1397528, 1697384]"
"CBN-Pla-D4-20130904","[1360269, 1361141, 1390793, 1390899, 1394311, 1394366, 1395807, 1395870, 1396094, 1397528, 1609716, 1741880]"
"CBN-Pla-E4-20130904","[1356359, 1359392, 1361141, 1388766, 1390793, 1390904, 1391094, 1392747, 1394311, 1396843, 1397106, 1402995, 1425936]"
"CBN-Pla-D1-20130904","[1361141, 1361389, 1363741, 1388766, 1390793, 1390837, 1390899, 1391840, 1392299, 1394540, 1395758, 1395807, 1395870, 1396253, 1396733, 1396843, 1396974, 1397463, 1397551, 1400176, 1420364]"
"CBN-Pla-B3-20130904","[1360874, 1390793, 1391207, 1394311, 1394366, 1395807, 1395870, 1396094, 1396733, 1396858, 1397528, 1609716, 1666930, 1697384, 1737701]"
"CBN-Pla-E5-20130904","[1359835, 1360140, 1361347, 1388766, 1390793, 1392299, 1394598, 1395807, 1396843, 1400176, 1528543]"
"CBN-Pla-C1-20130904","[1360140, 1361141, 1361281, 1361883, 1388766, 1390793, 1392299, 1392535, 1392699, 1394311, 1394598, 1394671, 1394911, 1395807, 1395870, 1396974, 1397468, 1397528]"
"CBN-Pla-A3-20130904","[1356359, 1360269, 1362729, 1390899, 1391120, 1391331, 1391869, 1391881, 1394311, 1395807, 1395862, 1396733, 1397500, 1397528, 1666930, 1741634]"
"CBN-Pla-E6-20130904","[1357085, 1361141, 1361347, 1388766, 1392299, 1394311, 1394671, 1395807, 1395870, 1396974, 1397528, 1412857]"
"CBN-Pla-F2-20130904","[1356359, 1361141, 1388793, 1392066, 1392299, 1393359, 1394542, 1394554, 1399742, 1412857, 1519650, 1654153, 1741624]"
"CBN-Pla-F5-20130904","[1359835, 1360054, 1360652, 1361141, 1390793, 1390802, 1390899, 1392113, 1392241, 1392761, 1394311, 1394366, 1396839, 1396843, 1397551, 1721729]"
"CBN-Pla-C5-20130904","[1390793, 1390899, 1391120, 1394311, 1395807, 1395870, 1396094, 1396144, 1397491, 1398222, 1412857, 1741624]"
"CBN-Pla-B5-20130904","[1390899, 1391120, 1394311, 1394671, 1395807, 1396094, 1396733, 1396858, 1397528, 1609716, 1697384]"
"CBN-Pla-B4-20130904","[1361141, 1388766, 1390793, 1394311, 1395807, 1395870, 1396974, 1397528, 1609716, 1737693]"
"CBN-Pla-C6-20130904","[1359952, 1360269, 1361141, 1388766, 1390793, 1390899, 1392299, 1394311, 1394366, 1395807, 1395870, 1396839, 1397528]"
"CBN-Pla-A1-20130904","[1361141, 1361347, 1388766, 1390793, 1390899, 1392299, 1393253, 1394311, 1395190, 1395807, 1396974, 1397123, 1397475, 1737693, 1741661]"
"CBN-Pla-A4-20130904","[1360269, 1390793, 1390899, 1391120, 1395807, 1395870, 1397043, 1741880]"
"CBN-Pla-B1-20130904","[1361141, 1361708, 1361801, 1390793, 1390899, 1391412, 1391878, 1391881, 1395807, 1395949, 1396295, 1396971, 1397432, 1397528, 1697384, 1738749]"
"CBN-Pla-F3-20130904","[1360984, 1361389, 1362469, 1388766, 1390793, 1390883, 1390904, 1391120, 1392299, 1393584, 1394311, 1394438, 1394671, 1396974, 1412857, 1418612, 1649856, 1722435, 1741589]"
"CBN-Pla-D5-20130904","[1360840, 1361347, 1388766, 1390793, 1391120, 1391734, 1395807, 1396733, 1396858, 1396974, 1397423, 1397528, 1697384]"
"CBN-Pla-C4-20130904","[1388766, 1390793, 1390899, 1394366, 1395807, 1397528]"
"CBN-Pla-B6-20130904","[1362811, 1390793, 1390899, 1394311, 1395807, 1395949, 1396094, 1396144, 1396839, 1697384, 1737693, 1743471]"
"CBN-Pla-A5-20130904","[1362729, 1390793, 1395807, 1395870, 1396094, 1396843, 1666930, 1737656, 1741624, 1741880]"
"CBN-Pla-F1-20130904","[1361141, 1361367, 1361382, 1393679, 1394311]"
"CBN-Pla-D6-20130904","[1361338, 1390899, 1394366, 1394540, 1395807, 1396733, 1396843, 1396974, 1397528]"
"CBN-Pla-C2-20130904","[1359835, 1361141, 1361281, 1361347, 1388766, 1390793, 1390899, 1391412, 1392299, 1394311, 1394366, 1394910, 1394997, 1395807, 1395870, 1396640, 1396974, 1397528, 1397675, 1482204, 1737656, 1738847, 1741880]"
"CBN-Pla-A6-20130904","[1360140, 1362729, 1363736, 1390793, 1390899, 1394366, 1395807, 1395868, 1395870, 1396094, 1396858, 1397500, 1397528, 1741880]"
"CBN-Pla-E2-20130904","[1360140, 1361585, 1361872, 1363133, 1388766, 1390793, 1390866, 1391120, 1392407, 1394311, 1396272, 1396839, 1412857, 1647128, 1722440]"
"CBN-Pla-F4-20130904","[1356359, 1359988, 1361141, 1361281, 1361347, 1361367, 1390899, 1390904, 1391331, 1391734, 1392299, 1394311, 1395807, 1396733, 1737684]"
"CBN-Pla-F6-20130904","[1360874, 1361347, 1361647, 1363738, 1388766, 1394311, 1395807, 1396733, 1397042, 1397528, 1505431, 1590997, 1651485]"
"CBN-Pla-E3-20130904","[1356400, 1390793, 1392299, 1392541, 1394311, 1394366, 1394671, 1395949, 1396015, 1396115, 1396144, 1396253, 1396839, 1412857]"
"CBN-PdlC-F6-20140630","[1388766, 1390793, 1390837, 1390899, 1390904, 1390910, 1390927, 1391495, 1392535, 1394598, 1397363, 1418612, 1654153, 1664563]"
"CBN-PdlC-E2-20140630","[1356402, 1390532, 1390793, 1390802, 1390837, 1390899, 1392535, 1394530, 1394598, 1396144, 1396175, 1609716, 1724565]"
